i;j;j-coordinate;N_k;Xzz
1;1;(-2.0, -1.0, -4.0);343;-8.945551859243325e-05
1;1;(2.0, 1.0, 4.0);343;-8.945551859243325e-05
1;1;(-2.0, -4.0, -1.0);343;-8.945551859243325e-05
1;1;(2.0, 4.0, 1.0);343;-8.945551859243325e-05
1;1;(-1.0, 1.0, 3.0);345;-6.370944299585247e-05
1;1;(-1.0, 3.0, 1.0);345;-6.370944299585247e-05
1;1;(1.0, -3.0, -1.0);345;-6.370944299585247e-05
1;1;(1.0, -1.0, -3.0);345;-6.370944299585247e-05
1;1;(-2.0, 1.0, 2.0);347;0.00017146072831624804
1;1;(-2.0, 2.0, 1.0);347;0.00017146072831624804
1;1;(2.0, -2.0, -1.0);347;0.00017146072831624804
1;1;(2.0, -1.0, -2.0);347;0.00017146072831624804
1;1;(-4.0, -2.0, -1.0);345;0.00035398510183071435
1;1;(-4.0, -1.0, -2.0);345;0.00035398510183071435
1;1;(4.0, 1.0, 2.0);345;0.00035398510183071435
1;1;(4.0, 2.0, 1.0);345;0.00035398510183071435
1;1;(-3.0, -1.0, 1.0);345;1.756025013628642e-05
1;1;(-3.0, 1.0, -1.0);345;1.756025013628642e-05
1;1;(3.0, -1.0, 1.0);345;1.756025013628642e-05
1;1;(3.0, 1.0, -1.0);345;1.756025013628642e-05
1;1;(-2.0, -1.0, 2.0);345;0.00039327623588937685
1;1;(-2.0, 2.0, -1.0);345;0.00039327623588937685
1;1;(-1.0, 1.0, -3.0);341;6.957132059083212e-05
1;1;(1.0, -1.0, 3.0);341;6.957132059083212e-05
1;1;(2.0, -2.0, 1.0);345;0.00039327623588937685
1;1;(2.0, 1.0, -2.0);345;0.00039327623588937685
1;1;(-1.0, -3.0, 1.0);341;6.957132059083212e-05
1;1;(1.0, 3.0, -1.0);341;6.957132059083212e-05
1;1;(-1.0, -2.0, 2.0);343;-0.00042386507066854035
1;1;(-1.0, 2.0, -2.0);343;-0.00042386507066854035
1;1;(1.0, -2.0, 2.0);343;-0.00042386507066854035
1;1;(1.0, 2.0, -2.0);343;-0.00042386507066854035
1;1;(-3.0, -4.0, -3.0);349;0.00036002317160033285
1;1;(-3.0, -3.0, -4.0);349;0.00036002317160033285
1;1;(3.0, 3.0, 4.0);349;0.00036002317160033285
1;1;(3.0, 4.0, 3.0);349;0.00036002317160033285
1;1;(0.0, -3.0, -3.0);345;-0.0005075272988275144
1;1;(0.0, 3.0, 3.0);345;-0.0005075272988275144
1;1;(-4.0, -3.0, -3.0);347;-0.0001412747154467469
1;1;(4.0, 3.0, 3.0);347;-0.0001412747154467469
1;1;(-1.0, -1.0, -4.0);339;0.00022513440312635602
1;1;(1.0, 1.0, 4.0);339;0.00022513440312635602
1;1;(-1.0, -4.0, -1.0);339;0.00022513440312635602
1;1;(1.0, 4.0, 1.0);339;0.00022513440312635602
1;1;(-1.0, 0.0, 3.0);339;-6.435635489835645e-05
1;1;(-1.0, 3.0, 0.0);339;-6.435635489835645e-05
1;1;(1.0, -3.0, 0.0);339;-6.435635489835645e-05
1;1;(1.0, 0.0, -3.0);339;-6.435635489835645e-05
1;1;(-3.0, 0.0, -3.0);341;8.561796139695114e-06
1;1;(3.0, 0.0, 3.0);341;8.561796139695114e-06
1;1;(-3.0, -3.0, 0.0);341;8.561796139695114e-06
1;1;(3.0, 3.0, 0.0);341;8.561796139695114e-06
1;1;(-4.0, -1.0, -1.0);343;-9.354598933986259e-07
1;1;(4.0, 1.0, 1.0);343;-9.354598933986259e-07
1;1;(-3.0, 0.0, 1.0);341;-0.00043734248913749756
1;1;(-3.0, 1.0, 0.0);341;-0.00043734248913749756
1;1;(3.0, -1.0, 0.0);341;-0.00043734248913749756
1;1;(3.0, 0.0, -1.0);341;-0.00043734248913749756
1;1;(0.0, -1.0, 3.0);337;0.00016548133138119607
1;1;(0.0, 1.0, -3.0);337;0.00016548133138119607
1;1;(0.0, -3.0, 1.0);337;0.00016548133138119607
1;1;(0.0, 3.0, -1.0);337;0.00016548133138119607
1;1;(-1.0, -3.0, -4.0);327;2.0714561330829585e-05
1;1;(1.0, 3.0, 4.0);327;2.0714561330829585e-05
1;1;(-1.0, -4.0, -3.0);327;2.0714561330829585e-05
1;1;(1.0, 4.0, 3.0);327;2.0714561330829585e-05
1;1;(-1.0, 2.0, 3.0);323;4.878031163728325e-05
1;1;(-1.0, 3.0, 2.0);323;4.878031163728325e-05
1;1;(1.0, -3.0, -2.0);323;4.878031163728325e-05
1;1;(1.0, -2.0, -3.0);323;4.878031163728325e-05
1;1;(-3.0, -4.0, -1.0);321;-0.00015059511401957525
1;1;(-3.0, -1.0, -4.0);321;-0.00015059511401957525
1;1;(3.0, 1.0, 4.0);321;-0.00015059511401957525
1;1;(3.0, 4.0, 1.0);321;-0.00015059511401957525
1;1;(-4.0, -3.0, -1.0);323;0.0002254195088998962
1;1;(-4.0, -1.0, -3.0);323;0.0002254195088998962
1;1;(4.0, 1.0, 3.0);323;0.0002254195088998962
1;1;(4.0, 3.0, 1.0);323;0.0002254195088998962
1;1;(-3.0, 1.0, -2.0);321;-0.0001120908299314729
1;1;(-2.0, 1.0, -3.0);319;-8.148829495857496e-05
1;1;(2.0, -1.0, 3.0);319;-8.148829495857496e-05
1;1;(3.0, -1.0, 2.0);321;-0.0001120908299314729
1;1;(-3.0, -2.0, 1.0);321;-0.0001120908299314729
1;1;(-2.0, -3.0, 1.0);319;-8.148829495857496e-05
1;1;(2.0, 3.0, -1.0);319;-8.148829495857496e-05
1;1;(3.0, 2.0, -1.0);321;-0.0001120908299314729
1;1;(-3.0, -4.0, -4.0);325;-0.0012463725921212396
1;1;(3.0, 4.0, 4.0);325;-0.0012463725921212396
1;1;(-4.0, -4.0, -3.0);321;-0.002761085308498103
1;1;(-4.0, -3.0, -4.0);321;-0.002761085308498103
1;1;(4.0, 3.0, 4.0);321;-0.002761085308498103
1;1;(4.0, 4.0, 3.0);321;-0.002761085308498103
1;1;(0.0, -1.0, -4.0);313;2.323360068454628e-05
1;1;(0.0, 1.0, 4.0);313;2.323360068454628e-05
1;1;(0.0, -4.0, -1.0);313;2.323360068454628e-05
1;1;(0.0, 4.0, 1.0);313;2.323360068454628e-05
1;1;(-1.0, -4.0, 0.0);311;-0.0010842436605337244
1;1;(-1.0, 0.0, -4.0);311;-0.0010842436605337244
1;1;(1.0, 0.0, 4.0);311;-0.0010842436605337244
1;1;(1.0, 4.0, 0.0);311;-0.0010842436605337244
1;1;(-3.0, 1.0, 1.0);317;-1.3444341485766177e-05
1;1;(3.0, -1.0, -1.0);317;-1.3444341485766177e-05
1;1;(-4.0, -1.0, 0.0);315;-0.00027117028951399654
1;1;(-4.0, 0.0, -1.0);315;-0.00027117028951399654
1;1;(4.0, 0.0, 1.0);315;-0.00027117028951399654
1;1;(4.0, 1.0, 0.0);315;-0.00027117028951399654
1;1;(-1.0, -1.0, 3.0);313;-0.00015791398544191305
1;1;(1.0, 1.0, -3.0);313;-0.00015791398544191305
1;1;(-1.0, 3.0, -1.0);313;-0.00015791398544191305
1;1;(1.0, -3.0, 1.0);313;-0.00015791398544191305
1;1;(-2.0, -4.0, -4.0);322;-0.0008968294326216463
1;1;(2.0, 4.0, 4.0);322;-0.0008968294326216463
1;1;(0.0, -4.0, -2.0);314;-0.0010294317982784777
1;1;(0.0, -2.0, -4.0);314;-0.0010294317982784777
1;1;(0.0, 2.0, 4.0);314;-0.0010294317982784777
1;1;(0.0, 4.0, 2.0);314;-0.0010294317982784777
1;1;(-4.0, -4.0, -2.0);314;-0.00016698083347397964
1;1;(-4.0, -2.0, -4.0);314;-0.00016698083347397964
1;1;(4.0, 2.0, 4.0);314;-0.00016698083347397964
1;1;(4.0, 4.0, 2.0);314;-0.00016698083347397964
1;1;(-2.0, 2.0, 2.0);314;-0.0017008083954157063
1;1;(2.0, -2.0, -2.0);314;-0.0017008083954157063
1;1;(-2.0, -4.0, 0.0);308;-0.001075603189825198
1;1;(-2.0, 0.0, -4.0);308;-0.001075603189825198
1;1;(2.0, 0.0, 4.0);308;-0.001075603189825198
1;1;(2.0, 4.0, 0.0);308;-0.001075603189825198
1;1;(-4.0, -2.0, 0.0);312;-0.0009436527935627657
1;1;(-4.0, 0.0, -2.0);312;-0.0009436527935627657
1;1;(4.0, 0.0, 2.0);312;-0.0009436527935627657
1;1;(4.0, 2.0, 0.0);312;-0.0009436527935627657
1;1;(-2.0, -2.0, 2.0);310;-0.0009186818805400198
1;1;(-2.0, 2.0, -2.0);310;-0.0009186818805400198
1;1;(2.0, -2.0, 2.0);310;-0.0009186818805400198
1;1;(2.0, 2.0, -2.0);310;-0.0009186818805400198
1;1;(-4.0, -4.0, -4.0);306;0.0008194135949127799
1;1;(4.0, 4.0, 4.0);306;0.0008194135949127799
1;1;(0.0, -4.0, 0.0);294;1.989437469181533e-05
1;1;(0.0, 0.0, -4.0);294;1.989437469181533e-05
1;1;(0.0, 0.0, 4.0);294;1.989437469181533e-05
1;1;(0.0, 4.0, 0.0);294;1.989437469181533e-05
1;1;(-4.0, 0.0, 0.0);298;-0.000586056958533742
1;1;(4.0, 0.0, 0.0);298;-0.000586056958533742
1;1;(-1.0, -4.0, -4.0);287;-5.885351227869648e-05
1;1;(1.0, 4.0, 4.0);287;-5.885351227869648e-05
1;1;(-3.0, -3.0, -5.0);293;2.3278253313363388e-05
1;1;(3.0, 3.0, 5.0);293;2.3278253313363388e-05
1;1;(-3.0, -5.0, -3.0);293;2.3278253313363388e-05
1;1;(3.0, 5.0, 3.0);293;2.3278253313363388e-05
1;1;(0.0, -3.0, -4.0);287;4.364579836485945e-06
1;1;(0.0, 3.0, 4.0);287;4.364579836485945e-06
1;1;(0.0, -4.0, -3.0);287;4.364579836485945e-06
1;1;(0.0, 4.0, 3.0);287;4.364579836485945e-06
1;1;(-2.0, -5.0, -2.0);283;-5.515788997498503e-06
1;1;(-2.0, -2.0, -5.0);283;-5.515788997498503e-06
1;1;(2.0, 2.0, 5.0);283;-5.515788997498503e-06
1;1;(2.0, 5.0, 2.0);283;-5.515788997498503e-06
1;1;(-1.0, 3.0, 3.0);287;6.707301373032181e-05
1;1;(1.0, -3.0, -3.0);287;6.707301373032181e-05
1;1;(-5.0, -3.0, -3.0);291;5.691527125354505e-05
1;1;(5.0, 3.0, 3.0);291;5.691527125354505e-05
1;1;(-4.0, -4.0, -1.0);283;-0.0001460176707257119
1;1;(-4.0, -1.0, -4.0);283;-0.0001460176707257119
1;1;(4.0, 1.0, 4.0);283;-0.0001460176707257119
1;1;(4.0, 4.0, 1.0);283;-0.0001460176707257119
1;1;(-5.0, -2.0, -2.0);287;-0.00010273812089091789
1;1;(5.0, 2.0, 2.0);287;-0.00010273812089091789
1;1;(-3.0, -4.0, 0.0);283;-0.0001682179193463296
1;1;(-3.0, 0.0, -4.0);283;-0.0001682179193463296
1;1;(3.0, 0.0, 4.0);283;-0.0001682179193463296
1;1;(3.0, 4.0, 0.0);283;-0.0001682179193463296
1;1;(-2.0, 0.0, 3.0);283;9.932854949738344e-05
1;1;(-2.0, 3.0, 0.0);283;9.932854949738344e-05
1;1;(2.0, -3.0, 0.0);283;9.932854949738344e-05
1;1;(2.0, 0.0, -3.0);283;9.932854949738344e-05
1;1;(-4.0, 0.0, -3.0);283;8.853628397170903e-05
1;1;(4.0, 0.0, 3.0);283;8.853628397170903e-05
1;1;(-4.0, -3.0, 0.0);283;8.853628397170903e-05
1;1;(4.0, 3.0, 0.0);283;8.853628397170903e-05
1;1;(-3.0, 0.0, 2.0);285;0.0003928283605672271
1;1;(-3.0, 2.0, 0.0);285;0.0003928283605672271
1;1;(3.0, -2.0, 0.0);285;0.0003928283605672271
1;1;(3.0, 0.0, -2.0);285;0.0003928283605672271
1;1;(-3.0, 1.0, -3.0);283;1.102835489172264e-07
1;1;(3.0, -1.0, 3.0);283;1.102835489172264e-07
1;1;(-3.0, -3.0, 1.0);283;1.102835489172264e-07
1;1;(3.0, 3.0, -1.0);283;1.102835489172264e-07
1;1;(0.0, -3.0, 2.0);281;2.7300784172700153e-05
1;1;(0.0, -2.0, 3.0);281;2.7300784172700153e-05
1;1;(0.0, 2.0, -3.0);281;2.7300784172700153e-05
1;1;(0.0, 3.0, -2.0);281;2.7300784172700153e-05
1;1;(-2.0, -5.0, -3.0);281;5.175732789083578e-05
1;1;(-2.0, -3.0, -5.0);281;5.175732789083578e-05
1;1;(2.0, 3.0, 5.0);281;5.175732789083578e-05
1;1;(2.0, 5.0, 3.0);281;5.175732789083578e-05
1;1;(-3.0, -5.0, -2.0);279;-0.00028945095051735185
1;1;(-3.0, -2.0, -5.0);279;-0.00028945095051735185
1;1;(3.0, 2.0, 5.0);279;-0.00028945095051735185
1;1;(3.0, 5.0, 2.0);279;-0.00028945095051735185
1;1;(-5.0, -3.0, -2.0);283;-9.940339584840877e-06
1;1;(-5.0, -2.0, -3.0);283;-9.940339584840877e-06
1;1;(5.0, 2.0, 3.0);283;-9.940339584840877e-06
1;1;(5.0, 3.0, 2.0);283;-9.940339584840877e-06
1;1;(-2.0, 1.0, 3.0);279;0.00035709408717346286
1;1;(2.0, -1.0, -3.0);279;0.00035709408717346286
1;1;(-2.0, 3.0, 1.0);279;0.00035709408717346286
1;1;(2.0, -3.0, -1.0);279;0.00035709408717346286
1;1;(-3.0, -1.0, 2.0);277;-0.0001694068057536442
1;1;(-3.0, 2.0, -1.0);277;-0.0001694068057536442
1;1;(3.0, -2.0, 1.0);277;-0.0001694068057536442
1;1;(3.0, 1.0, -2.0);277;-0.0001694068057536442
1;1;(-1.0, -3.0, 2.0);275;-9.205901197365733e-05
1;1;(-1.0, 2.0, -3.0);275;-9.205901197365733e-05
1;1;(1.0, -2.0, 3.0);275;-9.205901197365733e-05
1;1;(1.0, 3.0, -2.0);275;-9.205901197365733e-05
1;1;(-3.0, -5.0, -4.0);277;-5.067421628726966e-05
1;1;(-3.0, -4.0, -5.0);277;-5.067421628726966e-05
1;1;(3.0, 4.0, 5.0);277;-5.067421628726966e-05
1;1;(3.0, 5.0, 4.0);277;-5.067421628726966e-05
1;1;(-4.0, -5.0, -3.0);273;4.0012932839374e-05
1;1;(-4.0, -3.0, -5.0);273;4.0012932839374e-05
1;1;(4.0, 3.0, 5.0);273;4.0012932839374e-05
1;1;(4.0, 5.0, 3.0);273;4.0012932839374e-05
1;1;(-5.0, -4.0, -3.0);273;0.00022269025443101358
1;1;(-5.0, -3.0, -4.0);273;0.00022269025443101358
1;1;(5.0, 3.0, 4.0);273;0.00022269025443101358
1;1;(5.0, 4.0, 3.0);273;0.00022269025443101358
1;1;(-1.0, -2.0, -5.0);265;-0.00011038162071844448
1;1;(1.0, 2.0, 5.0);265;-0.00011038162071844448
1;1;(-1.0, -5.0, -2.0);265;-0.00011038162071844448
1;1;(1.0, 5.0, 2.0);265;-0.00011038162071844448
1;1;(-2.0, -1.0, -5.0);265;1.660458306754867e-05
1;1;(2.0, 1.0, 5.0);265;1.660458306754867e-05
1;1;(-2.0, -5.0, -1.0);265;1.660458306754867e-05
1;1;(2.0, 5.0, 1.0);265;1.660458306754867e-05
1;1;(-1.0, 1.0, 4.0);265;0.00013649271627051409
1;1;(1.0, -1.0, -4.0);265;0.00013649271627051409
1;1;(-1.0, 4.0, 1.0);265;0.00013649271627051409
1;1;(1.0, -4.0, -1.0);265;0.00013649271627051409
1;1;(-3.0, 1.0, 2.0);269;-0.00012168961614938674
