i;j;j-coordinate;N_k;Xzz
1;1;(-2.0, -1.0, 3.0);444;8.228991818147635e-05
1;1;(-2.0, 1.0, -3.0);479;7.962277887672572e-05
1;1;(-2.0, 1.0, 3.0);428;8.172484323945582e-05
1;1;(-2.0, 3.0, -1.0);444;8.228991818147635e-05
1;1;(-2.0, 3.0, 1.0);428;8.172484323945582e-05
1;1;(-1.0, -3.0, -2.0);494;7.946832831804649e-05
1;1;(-1.0, -3.0, 2.0);460;8.064687464056166e-05
1;1;(-1.0, -2.0, -3.0);494;7.946832831804649e-05
1;1;(-1.0, -2.0, 3.0);444;8.228991818147635e-05
1;1;(-1.0, 2.0, -3.0);460;8.064687464056166e-05
1;1;(-1.0, 2.0, 3.0);412;8.095143290776727e-05
1;1;(-1.0, 3.0, -2.0);444;8.228991818147635e-05
1;1;(-1.0, 3.0, 2.0);412;8.095143290776727e-05
1;1;(1.0, -3.0, -2.0);479;7.962277887672572e-05
1;1;(1.0, -3.0, 2.0);446;8.266191527834153e-05
1;1;(1.0, -2.0, -3.0);479;7.962277887672572e-05
1;1;(1.0, -2.0, 3.0);428;8.172484323945582e-05
1;1;(1.0, 2.0, -3.0);446;8.266191527834153e-05
1;1;(1.0, 2.0, 3.0);391;7.923601603681032e-05
1;1;(1.0, 3.0, -2.0);428;8.172484323945582e-05
1;1;(1.0, 3.0, 2.0);391;7.923601603681032e-05
1;1;(2.0, -3.0, -1.0);460;8.064687464056166e-05
1;1;(2.0, -3.0, 1.0);446;8.266191527834153e-05
1;1;(2.0, -1.0, -3.0);460;8.064687464056166e-05
1;1;(2.0, -1.0, 3.0);412;8.095143290776727e-05
1;1;(2.0, 1.0, -3.0);446;8.266191527834153e-05
1;1;(2.0, 1.0, 3.0);391;7.923601603681032e-05
1;1;(2.0, 3.0, -1.0);412;8.095143290776727e-05
1;1;(2.0, 3.0, 1.0);391;7.923601603681032e-05
1;1;(3.0, -2.0, -1.0);444;8.228991818147635e-05
1;1;(3.0, -2.0, 1.0);428;8.172484323945582e-05
1;1;(3.0, -1.0, -2.0);444;8.228991818147635e-05
1;1;(3.0, -1.0, 2.0);412;8.095143290776727e-05
1;1;(3.0, 1.0, -2.0);428;8.172484323945582e-05
1;1;(3.0, 1.0, 2.0);391;7.923601603681032e-05
1;1;(3.0, 2.0, -1.0);412;8.095143290776727e-05
1;1;(3.0, 2.0, 1.0);391;7.923601603681032e-05
1;2;(-4.5, -2.5, -1.5);294;-0.00012076494433869361
1;2;(-4.5, -2.5, -0.5);315;-0.00012062036805032628
1;2;(-4.5, -1.5, -2.5);294;-0.00012076494433869361
1;2;(-4.5, -1.5, 0.5);359;-0.0001227107826487805
1;2;(-4.5, -0.5, -2.5);315;-0.00012062036805032628
1;2;(-4.5, -0.5, 0.5);381;-0.00012300052179207646
1;2;(-4.5, 0.5, -1.5);359;-0.0001227107826487805
1;2;(-4.5, 0.5, -0.5);381;-0.00012300052179207646
1;2;(-2.5, -4.5, -1.5);294;-0.00012076494433869361
1;2;(-2.5, -4.5, -0.5);315;-0.00012062036805032628
1;2;(-2.5, -3.5, 1.5);378;5.684990016897387e-06
1;2;(-2.5, -1.5, -4.5);294;-0.00012076494433869361
1;2;(-2.5, -0.5, -4.5);315;-0.00012062036805032628
1;2;(-2.5, 1.5, 1.5);503;5.992910042339032e-06
1;2;(-1.5, -4.5, -2.5);294;-0.00012076494433869361
1;2;(-1.5, -4.5, 0.5);359;-0.0001227107826487805
1;2;(-1.5, -2.5, -4.5);294;-0.00012076494433869361
1;2;(-1.5, 0.5, -4.5);359;-0.0001227107826487805
1;2;(-0.5, -4.5, -2.5);315;-0.00012062036805032628
1;2;(-0.5, -4.5, 0.5);381;-0.00012300052179207646
1;2;(-0.5, -2.5, -4.5);315;-0.00012062036805032628
1;2;(-0.5, 0.5, -4.5);381;-0.00012300052179207646
1;2;(0.5, -4.5, -1.5);359;-0.0001227107826487805
1;2;(0.5, -4.5, -0.5);381;-0.00012300052179207646
1;2;(0.5, -3.5, 1.5);449;5.848923874031293e-06
1;2;(0.5, -1.5, -4.5);359;-0.0001227107826487805
1;2;(0.5, -0.5, -4.5);381;-0.00012300052179207646
1;2;(0.5, 1.5, 1.5);603;6.12736798435247e-06
1;2;(1.5, -3.5, -2.5);378;5.684990016897387e-06
1;2;(1.5, -3.5, 0.5);449;5.848923874031293e-06
1;2;(1.5, -2.5, 1.5);503;5.992910042339032e-06
1;2;(1.5, 0.5, 1.5);603;6.12736798435247e-06
1;2;(1.5, 1.5, -2.5);503;5.992910042339032e-06
1;2;(1.5, 1.5, 0.5);603;6.12736798435247e-06
1;2;(-3.5, -3.5, -2.5);272;5.593615536673034e-06
1;2;(-3.5, -3.5, 0.5);334;5.617620552424904e-06
1;2;(-3.5, -2.5, -3.5);272;5.593615536673034e-06
1;2;(-3.5, -2.5, 1.5);378;5.684990016897387e-06
1;2;(-3.5, 0.5, -3.5);334;5.617620552424904e-06
1;2;(-3.5, 0.5, 1.5);449;5.848923874031293e-06
1;2;(-3.5, 1.5, -2.5);378;5.684990016897387e-06
1;2;(-3.5, 1.5, 0.5);449;5.848923874031293e-06
1;2;(-2.5, -3.5, -3.5);272;5.593615536673034e-06
1;2;(-2.5, -1.5, 2.5);447;-0.00012597838006255516
1;2;(-2.5, -0.5, 2.5);475;-0.00012725295665677383
1;2;(-2.5, 1.5, -3.5);378;5.684990016897387e-06
1;2;(-2.5, 2.5, -1.5);447;-0.00012597838006255516
1;2;(-2.5, 2.5, -0.5);475;-0.00012725295665677383
1;2;(-1.5, -2.5, 2.5);447;-0.00012597838006255516
1;2;(-1.5, 0.5, 2.5);534;-0.00013089636025916958
1;2;(-1.5, 2.5, -2.5);447;-0.00012597838006255516
1;2;(-1.5, 2.5, 0.5);534;-0.00013089636025916958
1;2;(-0.5, -2.5, 2.5);475;-0.00012725295665677383
1;2;(-0.5, 0.5, 2.5);570;-0.0001324492025664601
1;2;(-0.5, 2.5, -2.5);475;-0.00012725295665677383
1;2;(-0.5, 2.5, 0.5);570;-0.0001324492025664601
1;2;(0.5, -3.5, -3.5);334;5.617620552424904e-06
1;2;(0.5, -1.5, 2.5);534;-0.00013089636025916958
1;2;(0.5, -0.5, 2.5);570;-0.0001324492025664601
1;2;(0.5, 1.5, -3.5);449;5.848923874031293e-06
1;2;(0.5, 2.5, -1.5);534;-0.00013089636025916958
1;2;(0.5, 2.5, -0.5);570;-0.0001324492025664601
1;2;(1.5, -2.5, -3.5);378;5.684990016897387e-06
1;2;(1.5, 0.5, -3.5);449;5.848923874031293e-06
1;2;(2.5, -2.5, -1.5);447;-0.00012597838006255516
1;2;(2.5, -2.5, -0.5);475;-0.00012725295665677383
1;2;(2.5, -1.5, -2.5);447;-0.00012597838006255516
1;2;(2.5, -1.5, 0.5);534;-0.00013089636025916958
1;2;(2.5, -0.5, -2.5);475;-0.00012725295665677383
1;2;(2.5, -0.5, 0.5);570;-0.0001324492025664601
1;2;(2.5, 0.5, -1.5);534;-0.00013089636025916958
1;2;(2.5, 0.5, -0.5);570;-0.0001324492025664601
1;1;(-4.0, 0.0, 0.0);452;-0.00011231608371085369
1;1;(0.0, -4.0, 0.0);452;-0.00011231608371085368
1;1;(0.0, 0.0, -4.0);452;-0.00011231608371085368
1;1;(0.0, 0.0, 4.0);387;-0.00011530829550792531
1;1;(0.0, 4.0, 0.0);387;-0.00011530829550792531
1;1;(4.0, 0.0, 0.0);387;-0.00011530829550792531
1;2;(-4.5, -2.5, -2.5);254;-0.0001469328618355979
1;2;(-4.5, -2.5, 0.5);314;-0.00014801568256767416
1;2;(-4.5, 0.5, -2.5);314;-0.00014801568256767416
1;2;(-4.5, 0.5, 0.5);377;-0.0001512322008046766
1;2;(-2.5, -4.5, -2.5);254;-0.0001469328618355979
1;2;(-2.5, -4.5, 0.5);314;-0.00014801568256767416
1;2;(-2.5, -2.5, -4.5);254;-0.0001469328618355979
1;2;(-2.5, 0.5, -4.5);314;-0.00014801568256767416
1;2;(0.5, -4.5, -2.5);314;-0.00014801568256767416
1;2;(0.5, -4.5, 0.5);377;-0.0001512322008046766
1;2;(0.5, -2.5, -4.5);314;-0.00014801568256767416
1;2;(0.5, 0.5, -4.5);377;-0.0001512322008046766
1;2;(-2.5, -2.5, 2.5);394;-0.0001529065253913337
1;2;(-2.5, 0.5, 2.5);467;-0.00015653771663320175
1;2;(-2.5, 2.5, -2.5);394;-0.0001529065253913337
1;2;(-2.5, 2.5, 0.5);467;-0.00015653771663320175
1;2;(0.5, -2.5, 2.5);467;-0.00015653771663320175
1;2;(0.5, 0.5, 2.5);557;-0.0001633507199688476
1;2;(0.5, 2.5, -2.5);467;-0.00015653771663320175
1;2;(0.5, 2.5, 0.5);557;-0.0001633507199688476
1;2;(2.5, -2.5, -2.5);394;-0.0001529065253913337
1;2;(2.5, -2.5, 0.5);467;-0.00015653771663320175
1;2;(2.5, 0.5, -2.5);467;-0.00015653771663320175
1;2;(2.5, 0.5, 0.5);557;-0.0001633507199688476
1;1;(-4.0, -1.0, 0.0);438;0.00017605548906099908
1;1;(-4.0, 0.0, -1.0);438;0.00017605548906099908
1;1;(-4.0, 0.0, 1.0);424;0.0001789956289710728
1;1;(-4.0, 1.0, 0.0);424;0.0001789956289710728
1;1;(-3.0, -2.0, -2.0);447;-8.334894877758996e-05
1;1;(-3.0, -2.0, 2.0);422;-8.489531036838105e-05
1;1;(-3.0, 2.0, -2.0);422;-8.489531036838105e-05
1;1;(-3.0, 2.0, 2.0);393;-8.617893802868323e-05
1;1;(-2.0, -3.0, -2.0);447;-8.334894877758996e-05
1;1;(-2.0, -3.0, 2.0);422;-8.489531036838105e-05
1;1;(-2.0, -2.0, -3.0);447;-8.334894877758996e-05
1;1;(-2.0, -2.0, 3.0);409;-8.759426136844412e-05
1;1;(-2.0, 2.0, -3.0);422;-8.489531036838105e-05
1;1;(-2.0, 2.0, 3.0);378;-8.304025149992461e-05
1;1;(-2.0, 3.0, -2.0);409;-8.759426136844412e-05
1;1;(-2.0, 3.0, 2.0);378;-8.304025149992461e-05
1;1;(-1.0, -4.0, 0.0);438;0.00017605548906099908
1;1;(-1.0, 0.0, -4.0);438;0.00017605548906099908
1;1;(-1.0, 0.0, 4.0);380;0.00017891274620548194
1;1;(-1.0, 4.0, 0.0);380;0.00017891274620548194
1;1;(0.0, -4.0, -1.0);438;0.00017605548906099908
1;1;(0.0, -4.0, 1.0);424;0.0001789956289710728
1;1;(0.0, -1.0, -4.0);438;0.00017605548906099908
1;1;(0.0, -1.0, 4.0);380;0.00017891274620548194
1;1;(0.0, 1.0, -4.0);424;0.0001789956289710728
1;1;(0.0, 1.0, 4.0);362;0.00017655417576412845
1;1;(0.0, 4.0, -1.0);380;0.00017891274620548194
1;1;(0.0, 4.0, 1.0);362;0.00017655417576412845
1;1;(1.0, -4.0, 0.0);424;0.0001789956289710728
1;1;(1.0, 0.0, -4.0);424;0.0001789956289710728
1;1;(1.0, 0.0, 4.0);362;0.00017655417576412845
1;1;(1.0, 4.0, 0.0);362;0.00017655417576412845
1;1;(2.0, -3.0, -2.0);422;-8.489531036838105e-05
1;1;(2.0, -3.0, 2.0);393;-8.61789380286832e-05
1;1;(2.0, -2.0, -3.0);422;-8.489531036838105e-05
1;1;(2.0, -2.0, 3.0);378;-8.304025149992461e-05
1;1;(2.0, 2.0, -3.0);393;-8.61789380286832e-05
1;1;(2.0, 2.0, 3.0);339;-8.360774170887948e-05
1;1;(2.0, 3.0, -2.0);378;-8.304025149992461e-05
1;1;(2.0, 3.0, 2.0);339;-8.360774170887948e-05
1;1;(3.0, -2.0, -2.0);409;-8.759426136844412e-05
1;1;(3.0, -2.0, 2.0);378;-8.304025149992461e-05
1;1;(3.0, 2.0, -2.0);378;-8.304025149992461e-05
1;1;(3.0, 2.0, 2.0);339;-8.360774170887948e-05
1;1;(4.0, -1.0, 0.0);380;0.0001789127462054819
1;1;(4.0, 0.0, -1.0);380;0.0001789127462054819
1;1;(4.0, 0.0, 1.0);362;0.00017655417576412845
1;1;(4.0, 1.0, 0.0);362;0.00017655417576412845
1;1;(-4.0, -1.0, -1.0);430;-2.9754533854872374e-06
1;1;(-4.0, -1.0, 1.0);415;-2.9951622505465914e-06
1;1;(-4.0, 1.0, -1.0);415;-2.9951622505465914e-06
1;1;(-4.0, 1.0, 1.0);403;-3.0725401925382546e-06
1;1;(-3.0, -3.0, 0.0);430;3.05829050711988e-05
1;1;(-3.0, 0.0, -3.0);430;3.05829050711988e-05
1;1;(-3.0, 0.0, 3.0);388;3.13719148468448e-05
1;1;(-3.0, 3.0, 0.0);388;3.13719148468448e-05
1;1;(-1.0, -4.0, -1.0);430;-2.9754533854872374e-06
1;1;(-1.0, -4.0, 1.0);415;-2.9951622505465914e-06
1;1;(-1.0, -1.0, -4.0);430;-2.9754533854872374e-06
1;1;(-1.0, -1.0, 4.0);375;-2.976981006892256e-06
1;1;(-1.0, 1.0, -4.0);415;-2.9951622505465914e-06
1;1;(-1.0, 1.0, 4.0);359;-2.9591138099062204e-06
1;1;(-1.0, 4.0, -1.0);375;-2.976981006892256e-06
1;1;(-1.0, 4.0, 1.0);359;-2.9591138099062204e-06
1;1;(0.0, -3.0, -3.0);430;3.05829050711988e-05
1;1;(0.0, -3.0, 3.0);388;3.13719148468448e-05
1;1;(0.0, 3.0, -3.0);388;3.13719148468448e-05
1;1;(0.0, 3.0, 3.0);339;3.059790474302329e-05
1;1;(1.0, -4.0, -1.0);415;-2.9951622505465914e-06
1;1;(1.0, -4.0, 1.0);403;-3.0725401925382546e-06
1;1;(1.0, -1.0, -4.0);415;-2.9951622505465914e-06
1;1;(1.0, -1.0, 4.0);359;-2.9591138099062204e-06
1;1;(1.0, 1.0, -4.0);403;-3.0725401925382546e-06
1;1;(1.0, 1.0, 4.0);339;-2.956930300021718e-06
1;1;(1.0, 4.0, -1.0);359;-2.9591138099062204e-06
1;1;(1.0, 4.0, 1.0);339;-2.956930300021718e-06
1;1;(3.0, -3.0, 0.0);388;3.13719148468448e-05
1;1;(3.0, 0.0, -3.0);388;3.13719148468448e-05
1;1;(3.0, 0.0, 3.0);339;3.059790474302329e-05
1;1;(3.0, 3.0, 0.0);339;3.059790474302329e-05
1;1;(4.0, -1.0, -1.0);375;-2.976981006892256e-06
1;1;(4.0, -1.0, 1.0);359;-2.9591138099062204e-06
1;1;(4.0, 1.0, -1.0);359;-2.9591138099062204e-06
1;1;(4.0, 1.0, 1.0);339;-2.956930300021718e-06
1;2;(-4.5, -3.5, -1.5);238;-1.1623767198097115e-05
1;2;(-4.5, -3.5, -0.5);252;-1.1681663735957393e-05
1;2;(-4.5, -1.5, -3.5);238;-1.1623767198097115e-05
1;2;(-4.5, -1.5, 1.5);327;-1.1901139010893096e-05
1;2;(-4.5, -0.5, -3.5);252;-1.1681663735957393e-05
1;2;(-4.5, -0.5, 1.5);346;-1.1984647854641115e-05
1;2;(-4.5, 1.5, -1.5);327;-1.1901139010893096e-05
1;2;(-4.5, 1.5, -0.5);346;-1.1984647854641115e-05
1;2;(-3.5, -4.5, -1.5);238;-1.1623767198097115e-05
1;2;(-3.5, -4.5, -0.5);252;-1.1681663735957393e-05
1;2;(-3.5, -3.5, 1.5);309;-5.214330630438437e-05
1;2;(-3.5, -1.5, -4.5);238;-1.1623767198097115e-05
1;2;(-3.5, -0.5, -4.5);252;-1.1681663735957393e-05
1;2;(-3.5, 1.5, 1.5);410;-5.352818044804e-05
1;2;(-1.5, -4.5, -3.5);238;-1.1623767198097115e-05
1;2;(-1.5, -4.5, 1.5);327;-1.1901139010893096e-05
1;2;(-1.5, -3.5, -4.5);238;-1.1623767198097115e-05
1;2;(-1.5, 1.5, -4.5);327;-1.1901139010893096e-05
1;2;(-1.5, 2.5, 1.5);485;-1.2653959192058374e-05
1;2;(-0.5, -4.5, -3.5);252;-1.1681663735957393e-05
1;2;(-0.5, -4.5, 1.5);346;-1.1984647854641115e-05
1;2;(-0.5, -3.5, -4.5);252;-1.1681663735957393e-05
1;2;(-0.5, 1.5, -4.5);346;-1.1984647854641115e-05
1;2;(-0.5, 2.5, 1.5);511;-1.2802356249671878e-05
1;2;(1.5, -4.5, -1.5);327;-1.1901139010893096e-05
1;2;(1.5, -4.5, -0.5);346;-1.1984647854641115e-05
1;2;(1.5, -3.5, -3.5);309;-5.214330630438437e-05
1;2;(1.5, -3.5, 1.5);410;-5.352818044804e-05
1;2;(1.5, -1.5, -4.5);327;-1.1901139010893096e-05
1;2;(1.5, -1.5, 2.5);485;-1.2653959192058374e-05
1;2;(1.5, -0.5, -4.5);346;-1.1984647854641115e-05
1;2;(1.5, -0.5, 2.5);511;-1.2802356249671878e-05
1;2;(1.5, 1.5, -3.5);410;-5.352818044804e-05
1;2;(1.5, 1.5, 1.5);540;-5.7021812436743337e-05
1;2;(1.5, 2.5, -1.5);485;-1.2653959192058374e-05
1;2;(1.5, 2.5, -0.5);511;-1.2802356249671878e-05
1;2;(2.5, 1.5, -1.5);485;-1.2653959192058374e-05
1;2;(2.5, 1.5, -0.5);511;-1.2802356249671878e-05
1;2;(-3.5, -3.5, -3.5);214;-5.029507214149295e-05
1;2;(-3.5, -1.5, 2.5);367;-1.1989855556084733e-05
1;2;(-3.5, -0.5, 2.5);387;-1.218004239916289e-05
1;2;(-3.5, 1.5, -3.5);309;-5.214330630438437e-05
1;2;(-3.5, 2.5, -1.5);367;-1.1989855556084733e-05
1;2;(-3.5, 2.5, -0.5);387;-1.218004239916289e-05
1;2;(-1.5, -3.5, 2.5);367;-1.1989855556084733e-05
1;2;(-1.5, 1.5, 2.5);485;-1.2653959192058374e-05
1;2;(-1.5, 2.5, -3.5);367;-1.1989855556084733e-05
1;2;(-0.5, -3.5, 2.5);387;-1.218004239916289e-05
1;2;(-0.5, 1.5, 2.5);511;-1.2802356249671878e-05
1;2;(-0.5, 2.5, -3.5);387;-1.218004239916289e-05
1;2;(2.5, -3.5, -1.5);367;-1.1989855556084733e-05
1;2;(2.5, -3.5, -0.5);387;-1.218004239916289e-05
1;2;(2.5, -1.5, -3.5);367;-1.1989855556084733e-05
1;2;(2.5, -1.5, 1.5);485;-1.2653959192058374e-05
1;2;(2.5, -0.5, -3.5);387;-1.218004239916289e-05
1;2;(2.5, -0.5, 1.5);511;-1.2802356249671878e-05
1;1;(-3.0, -3.0, -1.0);412;7.214435241913698e-05
1;1;(-3.0, -3.0, 1.0);404;7.212614332968469e-05
1;1;(-3.0, -1.0, -3.0);412;7.214435241913698e-05
1;1;(-3.0, -1.0, 3.0);374;7.305900210426325e-05
1;1;(-3.0, 1.0, -3.0);404;7.212614332968469e-05
1;1;(-3.0, 1.0, 3.0);363;7.432255205722492e-05
1;1;(-3.0, 3.0, -1.0);374;7.305900210426325e-05
1;1;(-3.0, 3.0, 1.0);363;7.432255205722492e-05
1;1;(-1.0, -3.0, -3.0);412;7.214435241913698e-05
1;1;(-1.0, -3.0, 3.0);374;7.305900210426325e-05
1;1;(-1.0, 3.0, -3.0);374;7.305900210426325e-05
1;1;(-1.0, 3.0, 3.0);331;7.361356191340886e-05
1;1;(1.0, -3.0, -3.0);404;7.212614332968469e-05
1;1;(1.0, -3.0, 3.0);363;7.432255205722492e-05
1;1;(1.0, 3.0, -3.0);363;7.432255205722492e-05
1;1;(1.0, 3.0, 3.0);315;7.107725368163815e-05
1;1;(3.0, -3.0, -1.0);374;7.305900210426325e-05
1;1;(3.0, -3.0, 1.0);363;7.432255205722492e-05
1;1;(3.0, -1.0, -3.0);374;7.305900210426325e-05
1;1;(3.0, -1.0, 3.0);331;7.361356191340886e-05
1;1;(3.0, 1.0, -3.0);363;7.432255205722492e-05
1;1;(3.0, 1.0, 3.0);315;7.107725368163815e-05
1;1;(3.0, 3.0, -1.0);331;7.361356191340886e-05
1;1;(3.0, 3.0, 1.0);315;7.107725368163815e-05
1;1;(-4.0, -2.0, 0.0);398;-5.8472643724577195e-05
1;1;(-4.0, 0.0, -2.0);398;-5.8472643724577195e-05
1;1;(-4.0, 0.0, 2.0);373;-6.038170112960337e-05
1;1;(-4.0, 2.0, 0.0);373;-6.038170112960337e-05
1;1;(-2.0, -4.0, 0.0);398;-5.8472643724577195e-05
1;1;(-2.0, 0.0, -4.0);398;-5.8472643724577195e-05
1;1;(-2.0, 0.0, 4.0);346;-5.9988426221034157e-05
1;1;(-2.0, 4.0, 0.0);346;-5.9988426221034157e-05
1;1;(0.0, -4.0, -2.0);398;-5.8472643724577195e-05
1;1;(0.0, -4.0, 2.0);373;-6.038170112960337e-05
1;1;(0.0, -2.0, -4.0);398;-5.8472643724577195e-05
1;1;(0.0, -2.0, 4.0);346;-5.9988426221034157e-05
1;1;(0.0, 2.0, -4.0);373;-6.038170112960337e-05
1;1;(0.0, 2.0, 4.0);317;-5.7621071578486955e-05
1;1;(0.0, 4.0, -2.0);346;-5.9988426221034157e-05
1;1;(0.0, 4.0, 2.0);317;-5.7621071578486955e-05
1;1;(2.0, -4.0, 0.0);373;-6.038170112960337e-05
1;1;(2.0, 0.0, -4.0);373;-6.038170112960337e-05
1;1;(2.0, 0.0, 4.0);317;-5.7621071578486955e-05
1;1;(2.0, 4.0, 0.0);317;-5.7621071578486955e-05
1;1;(4.0, -2.0, 0.0);346;-5.9988426221034157e-05
1;1;(4.0, 0.0, -2.0);346;-5.9988426221034157e-05
1;1;(4.0, 0.0, 2.0);317;-5.7621071578486955e-05
1;1;(4.0, 2.0, 0.0);317;-5.7621071578486955e-05
1;2;(-5.5, -1.5, -1.5);236;8.325723629516701e-06
1;2;(-5.5, -1.5, -0.5);254;8.329478271673504e-06
1;2;(-5.5, -0.5, -1.5);254;8.329478271673504e-06
1;2;(-5.5, -0.5, -0.5);269;8.375663900513847e-06
1;2;(-1.5, -5.5, -1.5);236;8.325723629516701e-06
1;2;(-1.5, -5.5, -0.5);254;8.329478271673504e-06
1;2;(-1.5, -1.5, -5.5);236;8.325723629516701e-06
1;2;(-1.5, -0.5, -5.5);254;8.329478271673504e-06
1;2;(-0.5, -5.5, -1.5);254;8.329478271673504e-06
1;2;(-0.5, -5.5, -0.5);269;8.375663900513847e-06
1;2;(-0.5, -1.5, -5.5);254;8.329478271673504e-06
1;2;(-0.5, -0.5, -5.5);269;8.375663900513847e-06
1;2;(-4.5, -3.5, -2.5);202;2.7489842906853084e-05
1;2;(-4.5, -3.5, 0.5);250;2.7844874769512777e-05
1;2;(-4.5, -2.5, -3.5);202;2.7489842906853084e-05
1;2;(-4.5, -2.5, 1.5);288;2.8045130238312654e-05
1;2;(-4.5, 0.5, -3.5);250;2.7844874769512777e-05
1;2;(-4.5, 0.5, 1.5);342;2.8573030857512257e-05
1;2;(-4.5, 1.5, -2.5);288;2.8045130238312654e-05
1;2;(-4.5, 1.5, 0.5);342;2.8573030857512257e-05
1;2;(-3.5, -4.5, -2.5);202;2.7489842906853084e-05
1;2;(-3.5, -4.5, 0.5);250;2.7844874769512777e-05
1;2;(-3.5, -2.5, -4.5);202;2.7489842906853084e-05
1;2;(-3.5, -2.5, 2.5);323;2.834335779971834e-05
1;2;(-3.5, 0.5, -4.5);250;2.7844874769512777e-05
1;2;(-3.5, 0.5, 2.5);382;2.903708162330646e-05
1;2;(-2.5, -4.5, -3.5);202;2.7489842906853084e-05
1;2;(-2.5, -4.5, 1.5);288;2.8045130238312654e-05
1;2;(-2.5, -3.5, -4.5);202;2.7489842906853084e-05
1;2;(-2.5, -3.5, 2.5);323;2.834335779971834e-05
1;2;(-2.5, 1.5, -4.5);288;2.8045130238312654e-05
1;2;(-2.5, 1.5, 2.5);424;2.9314937430672202e-05
1;2;(-2.5, 2.5, -3.5);323;2.834335779971834e-05
1;2;(-2.5, 2.5, 1.5);424;2.9314937430672202e-05
1;2;(-1.5, -1.5, 3.5);406;8.719479962890923e-06
1;2;(-1.5, -0.5, 3.5);427;8.856480057556554e-06
1;2;(-1.5, 3.5, -1.5);406;8.719479962890923e-06
1;2;(-1.5, 3.5, -0.5);427;8.856480057556554e-06
1;2;(-0.5, -1.5, 3.5);427;8.856480057556554e-06
1;2;(-0.5, -0.5, 3.5);451;8.900736697159879e-06
1;2;(-0.5, 3.5, -1.5);427;8.856480057556554e-06
1;2;(-0.5, 3.5, -0.5);451;8.900736697159879e-06
1;2;(0.5, -4.5, -3.5);250;2.7844874769512777e-05
1;2;(0.5, -4.5, 1.5);342;2.8573030857512257e-05
1;2;(0.5, -3.5, -4.5);250;2.7844874769512777e-05
1;2;(0.5, -3.5, 2.5);382;2.903708162330646e-05
1;2;(0.5, 1.5, -4.5);342;2.8573030857512257e-05
1;2;(0.5, 1.5, 2.5);498;3.055609538367501e-05
1;2;(0.5, 2.5, -3.5);382;2.903708162330646e-05
1;2;(0.5, 2.5, 1.5);498;3.055609538367501e-05
1;2;(1.5, -4.5, -2.5);288;2.8045130238312654e-05
1;2;(1.5, -4.5, 0.5);342;2.8573030857512257e-05
1;2;(1.5, -2.5, -4.5);288;2.8045130238312654e-05
1;2;(1.5, -2.5, 2.5);424;2.9314937430672202e-05
1;2;(1.5, 0.5, -4.5);342;2.8573030857512257e-05
1;2;(1.5, 0.5, 2.5);498;3.055609538367501e-05
1;2;(1.5, 2.5, -2.5);424;2.9314937430672202e-05
1;2;(1.5, 2.5, 0.5);498;3.055609538367501e-05
1;2;(2.5, -2.5, -3.5);323;2.834335779971834e-05
1;2;(2.5, -2.5, 1.5);424;2.9314937430672202e-05
1;2;(2.5, 0.5, -3.5);382;2.903708162330646e-05
1;2;(2.5, 0.5, 1.5);498;3.055609538367501e-05
1;2;(2.5, 1.5, -2.5);424;2.9314937430672202e-05
1;2;(2.5, 1.5, 0.5);498;3.055609538367501e-05
1;2;(3.5, -1.5, -1.5);406;8.719479962890923e-06
1;2;(3.5, -1.5, -0.5);427;8.856480057556554e-06
1;2;(3.5, -0.5, -1.5);427;8.856480057556554e-06
1;2;(3.5, -0.5, -0.5);451;8.900736697159879e-06
1;2;(-3.5, 2.5, -2.5);323;2.834335779971834e-05
1;2;(-3.5, 2.5, 0.5);382;2.903708162330646e-05
1;2;(2.5, -3.5, -2.5);323;2.834335779971834e-05
1;2;(2.5, -3.5, 0.5);382;2.903708162330646e-05
1;1;(-4.0, -1.0, -2.0);386;2.788152329308391e-05
1;1;(-4.0, -1.0, 2.0);366;2.942611125367302e-05
1;1;(-4.0, 1.0, -2.0);376;2.8321722462385756e-05
1;1;(-4.0, 1.0, 2.0);353;2.870189300433963e-05
1;1;(-2.0, -1.0, -4.0);386;2.788152329308391e-05
1;1;(-2.0, -1.0, 4.0);340;2.8330479963892105e-05
1;1;(-2.0, 1.0, -4.0);376;2.8321722462385756e-05
1;1;(-2.0, 1.0, 4.0);326;2.793508940247791e-05
1;1;(-1.0, -4.0, -2.0);386;2.788152329308391e-05
1;1;(-1.0, -4.0, 2.0);366;2.942611125367302e-05
1;1;(-1.0, -2.0, -4.0);386;2.788152329308391e-05
1;1;(-1.0, -2.0, 4.0);340;2.8330479963892105e-05
1;1;(-1.0, 2.0, -4.0);366;2.942611125367302e-05
1;1;(-1.0, 2.0, 4.0);314;2.733688471732399e-05
1;1;(-1.0, 4.0, -2.0);340;2.8330479963892105e-05
1;1;(-1.0, 4.0, 2.0);314;2.733688471732399e-05
1;1;(1.0, -4.0, -2.0);376;2.8321722462385756e-05
1;1;(1.0, -4.0, 2.0);353;2.870189300433963e-05
1;1;(1.0, -2.0, -4.0);376;2.8321722462385756e-05
1;1;(1.0, -2.0, 4.0);326;2.793508940247791e-05
1;1;(1.0, 2.0, -4.0);353;2.870189300433963e-05
1;1;(1.0, 2.0, 4.0);295;2.7775447696303634e-05
1;1;(1.0, 4.0, -2.0);326;2.793508940247791e-05
1;1;(1.0, 4.0, 2.0);295;2.7775447696303634e-05
