   1    1    0   -1    0    0.000121   -0.423560E-02   -0.183700E-01
   1    1    0    1    0    0.000121   -0.423560E-02   -0.183700E-01
   1    1   -1   -1    0    0.000121   -0.423560E-02   -0.183700E-01
   1    1   -1    0    0    0.000121   -0.423560E-02   -0.183700E-01
   1    1    1    0    0    0.000121   -0.423560E-02   -0.183700E-01
   1    1    1    1    0    0.000121   -0.423560E-02   -0.183700E-01
   1    1   -1   -2    0   -0.000009   -0.306905E-01   -0.306332E-01
   1    1   -1    1    0   -0.000009   -0.306905E-01   -0.306332E-01
   1    1    1   -1    0   -0.000009   -0.307044E-01   -0.306436E-01
   1    1    1    2    0   -0.000009   -0.307044E-01   -0.306436E-01
   1    1   -2   -1    0   -0.000009   -0.307044E-01   -0.306436E-01
   1    1    2    1    0   -0.000009   -0.306905E-01   -0.306332E-01
   1    2    0    0    0    0.000001    0.285568E-03    0.353387E-03
   1    2    0    0    1    0.000001    0.285589E-03    0.353400E-03
   1    1    0   -2    0   -0.000006    0.119482E-01    0.137448E-01
   1    1    0    2    0   -0.000006    0.119482E-01    0.137448E-01
   1    1   -2   -2    0   -0.000006    0.119482E-01    0.137448E-01
   1    1   -2    0    0   -0.000006    0.119482E-01    0.137448E-01
   1    1    2    0    0   -0.000006    0.119482E-01    0.137448E-01
   1    1    2    2    0   -0.000006    0.119482E-01    0.137448E-01
   1    2    0   -1    0    0.000001    0.371823E-04    0.107537E-03
   1    2    0    1    0    0.000001    0.371823E-04    0.107537E-03
   1    2   -1   -1    0    0.000001    0.371823E-04    0.107537E-03
   1    2   -1    0    0    0.000001    0.371823E-04    0.107537E-03
   1    2    0   -1    1    0.000001    0.371628E-04    0.107538E-03
   1    2    0    1    1    0.000001    0.371628E-04    0.107538E-03
   1    2    1    0    0    0.000001    0.371823E-04    0.107537E-03
   1    2    1    1    0    0.000001    0.371823E-04    0.107537E-03
   1    2   -1   -1    1    0.000001    0.371628E-04    0.107538E-03
   1    2   -1    0    1    0.000001    0.371628E-04    0.107538E-03
   1    2    1    0    1    0.000001    0.371628E-04    0.107538E-03
   1    2    1    1    1    0.000001    0.371628E-04    0.107538E-03
   1    2   -1   -2    0   -0.000000   -0.273068E-03   -0.133275E-03
   1    2   -1    1    0   -0.000000   -0.273068E-03   -0.133275E-03
   1    2    1   -1    0    0.000000   -0.113819E-03   -0.959238E-04
   1    2    1    2    0    0.000000   -0.113819E-03   -0.959238E-04
   1    2   -2   -1    0    0.000000   -0.113819E-03   -0.959238E-04
   1    2   -1   -2    1   -0.000000   -0.273062E-03   -0.133253E-03
   1    2   -1    1    1   -0.000000   -0.273062E-03   -0.133253E-03
   1    2    1   -1    1    0.000000   -0.113825E-03   -0.959390E-04
   1    2    1    2    1    0.000000   -0.113825E-03   -0.959390E-04
   1    2    2    1    0   -0.000000   -0.273068E-03   -0.133275E-03
   1    2   -2   -1    1    0.000000   -0.113825E-03   -0.959390E-04
   1    2    2    1    1   -0.000000   -0.273062E-03   -0.133253E-03
   1    1   -1   -3    0   -0.000012   -0.638544E-03    0.156492E-03
   1    1   -1    2    0   -0.000012   -0.638544E-03    0.156492E-03
   1    1    1   -2    0   -0.000012   -0.637801E-03    0.157006E-03
   1    1    1    3    0   -0.000012   -0.637801E-03    0.157006E-03
   1    1   -2   -3    0   -0.000012   -0.638544E-03    0.156492E-03
   1    1   -2    1    0   -0.000012   -0.638544E-03    0.156492E-03
   1    1    2   -1    0   -0.000012   -0.637801E-03    0.157006E-03
   1    1    2    3    0   -0.000012   -0.637801E-03    0.157006E-03
   1    1   -3   -2    0   -0.000012   -0.637801E-03    0.157006E-03
   1    1   -3   -1    0   -0.000012   -0.637801E-03    0.157006E-03
   1    1    3    1    0   -0.000012   -0.638544E-03    0.156492E-03
   1    1    3    2    0   -0.000012   -0.638544E-03    0.156492E-03
   1    2    0   -2    0   -0.000001    0.796636E-04    0.100829E-03
   1    2    0   -2    1   -0.000001    0.796679E-04    0.100839E-03
   1    2    0    2    0   -0.000001    0.796636E-04    0.100829E-03
   1    2    0    2    1   -0.000001    0.796679E-04    0.100839E-03
   1    2   -2   -2    0   -0.000001    0.796636E-04    0.100829E-03
   1    2   -2   -2    1   -0.000001    0.796679E-04    0.100839E-03
   1    2   -2    0    0   -0.000001    0.796636E-04    0.100829E-03
   1    2   -2    0    1   -0.000001    0.796679E-04    0.100839E-03
   1    2    2    0    0   -0.000001    0.796636E-04    0.100829E-03
   1    2    2    0    1   -0.000001    0.796679E-04    0.100839E-03
   1    2    2    2    0   -0.000001    0.796636E-04    0.100829E-03
   1    2    2    2    1   -0.000001    0.796679E-04    0.100839E-03
   1    1    0   -3    0   -0.000002    0.122209E-01    0.122641E-01
   1    1    0    3    0   -0.000002    0.122209E-01    0.122641E-01
   1    1   -3   -3    0   -0.000002    0.122209E-01    0.122641E-01
   1    1   -3    0    0   -0.000002    0.122209E-01    0.122641E-01
   1    1    3    0    0   -0.000002    0.122209E-01    0.122641E-01
   1    1    3    3    0   -0.000002    0.122209E-01    0.122641E-01
   1    2   -2   -3    0   -0.000000   -0.502056E-03   -0.165613E-03
   1    2   -2   -3    1   -0.000000   -0.502065E-03   -0.165613E-03
   1    2   -2    1    0   -0.000000   -0.502056E-03   -0.165613E-03
   1    2   -2    1    1   -0.000000   -0.502065E-03   -0.165613E-03
   1    2   -1   -3    0   -0.000000   -0.502056E-03   -0.165613E-03
   1    2   -1   -3    1   -0.000000   -0.502065E-03   -0.165613E-03
   1    2   -1    2    0   -0.000000   -0.502056E-03   -0.165613E-03
   1    2   -1    2    1   -0.000000   -0.502065E-03   -0.165613E-03
   1    2    1   -2    0    0.000000    0.367862E-03    0.315687E-03
   1    2    1   -2    1    0.000000    0.367891E-03    0.315698E-03
   1    2    1    3    0    0.000000    0.367862E-03    0.315687E-03
   1    2    1    3    1    0.000000    0.367891E-03    0.315698E-03
   1    2    2   -1    0    0.000000    0.367862E-03    0.315687E-03
   1    2    2   -1    1    0.000000    0.367891E-03    0.315698E-03
   1    2    2    3    0    0.000000    0.367862E-03    0.315687E-03
   1    2    2    3    1    0.000000    0.367891E-03    0.315698E-03
