i;j;j-coordinate;N_k;Xzz
1;1;(-5.0, -3.0, 0.0);435;-6.5990125e-05
1;1;(-5.0, 0.0, -3.0);435;-6.5990125e-05
1;1;(-3.0, -6.0, -3.0);435;4.741068e-05
1;1;(-3.0, -5.0, 0.0);435;-6.5990125e-05
1;1;(-3.0, -3.0, -6.0);435;4.741068e-05
1;1;(-3.0, 0.0, -5.0);435;-6.5990125e-05
1;1;(-3.0, 2.0, -3.0);435;-6.5990125e-05
1;1;(-2.0, 3.0, 3.0);435;-6.5990125e-05
1;1;(0.0, -5.0, -3.0);435;-6.5990125e-05
1;1;(0.0, -3.0, -5.0);435;-6.5990125e-05
1;1;(0.0, 3.0, 5.0);435;-6.5990125e-05
1;1;(0.0, 5.0, 3.0);435;-6.5990125e-05
1;1;(2.0, -3.0, -3.0);435;-6.5990125e-05
1;1;(3.0, -2.0, 3.0);435;-6.5990125e-05
1;1;(3.0, 0.0, 5.0);435;-6.5990125e-05
1;1;(3.0, 3.0, 6.0);435;4.741068e-05
1;1;(3.0, 5.0, 0.0);435;-6.5990125e-05
1;1;(3.0, 6.0, 3.0);435;4.741068e-05
1;1;(5.0, 0.0, 3.0);435;-6.5990125e-05
1;1;(5.0, 3.0, 0.0);435;-6.5990125e-05
1;1;(-6.0, -4.0, -3.0);419;-4.6433e-06
1;1;(-6.0, -3.0, -4.0);419;-4.6433e-06
1;1;(-6.0, -3.0, -2.0);419;-4.6433e-06
1;1;(-6.0, -2.0, -3.0);419;-4.6433e-06
1;1;(-4.0, -1.0, 2.0);419;-4.6433e-06
1;1;(-4.0, 2.0, -1.0);419;-4.6433e-06
1;1;(-3.0, -6.0, -4.0);419;-4.6433e-06
1;1;(-3.0, -4.0, -6.0);419;-4.6433e-06
1;1;(-3.0, -1.0, 3.0);419;-4.6433e-06
1;1;(-3.0, 3.0, -1.0);419;-4.6433e-06
1;1;(-3.0, 3.0, 1.0);419;-4.6433e-06
1;1;(-2.0, 4.0, 1.0);419;-4.6433e-06
1;1;(-1.0, -4.0, 2.0);419;-4.6433e-06
1;1;(1.0, 4.0, -2.0);419;-4.6433e-06
1;1;(2.0, -4.0, -1.0);419;-4.6433e-06
1;1;(3.0, -3.0, -1.0);419;-4.6433e-06
1;1;(3.0, -3.0, 1.0);419;-4.6433e-06
1;1;(3.0, 1.0, -3.0);419;-4.6433e-06
1;1;(3.0, 4.0, 6.0);419;-4.6433e-06
1;1;(3.0, 6.0, 4.0);419;-4.6433e-06
1;1;(4.0, -2.0, 1.0);419;-4.6433e-06
1;1;(4.0, 1.0, -2.0);419;-4.6433e-06
1;1;(6.0, 2.0, 3.0);419;-4.6433e-06
1;1;(6.0, 3.0, 2.0);419;-4.6433e-06
1;1;(6.0, 3.0, 4.0);419;-4.6433e-06
1;1;(6.0, 4.0, 3.0);419;-4.6433e-06
1;1;(-5.0, -5.0, -5.0);419;-0.000391409475
1;1;(-5.0, 0.0, 0.0);419;-0.000391409475
1;1;(-4.0, -3.0, -6.0);419;-4.6433e-06
1;1;(-3.0, -6.0, -2.0);419;-4.6433e-06
1;1;(-3.0, -2.0, -6.0);419;-4.6433e-06
1;1;(-3.0, 1.0, 3.0);419;-4.6433e-06
1;1;(-2.0, -6.0, -3.0);419;-4.6433e-06
1;1;(-2.0, -3.0, -6.0);419;-4.6433e-06
1;1;(-2.0, 1.0, 4.0);419;-4.6433e-06
1;1;(-1.0, -3.0, 3.0);419;-4.6433e-06
1;1;(-1.0, 2.0, -4.0);419;-4.6433e-06
1;1;(-1.0, 3.0, -3.0);419;-4.6433e-06
1;1;(0.0, -5.0, 0.0);419;-0.000391409475
1;1;(0.0, 0.0, -5.0);419;-0.000391409475
1;1;(0.0, 0.0, 5.0);419;-0.000391409475
1;1;(0.0, 5.0, 0.0);419;-0.000391409475
1;1;(1.0, -3.0, 3.0);419;-4.6433e-06
1;1;(1.0, -2.0, 4.0);419;-4.6433e-06
1;1;(1.0, 3.0, -3.0);419;-4.6433e-06
1;1;(2.0, -1.0, -4.0);419;-4.6433e-06
1;1;(2.0, 3.0, 6.0);419;-4.6433e-06
1;1;(2.0, 6.0, 3.0);419;-4.6433e-06
1;1;(3.0, -1.0, -3.0);419;-4.6433e-06
1;1;(3.0, 2.0, 6.0);419;-4.6433e-06
1;1;(3.0, 6.0, 2.0);419;-4.6433e-06
1;1;(4.0, 3.0, 6.0);419;-4.6433e-06
1;1;(5.0, 0.0, 0.0);419;-0.000391409475
1;1;(5.0, 5.0, 5.0);419;-0.000391409475
1;1;(-4.0, -6.0, -3.0);419;-4.6433e-06
1;1;(4.0, 6.0, 3.0);419;-4.6433e-06
1;1;(-6.0, -4.0, -4.0);412;2.5406475e-05
1;1;(-6.0, -2.0, -2.0);412;2.5406475e-05
1;1;(-4.0, -4.0, -6.0);412;2.5406475e-05
1;1;(-4.0, 0.0, 2.0);412;2.5406475e-05
1;1;(-4.0, 2.0, 0.0);412;2.5406475e-05
1;1;(-2.0, -6.0, -2.0);412;2.5406475e-05
1;1;(-2.0, -2.0, -6.0);412;2.5406475e-05
1;1;(-2.0, 0.0, 4.0);412;2.5406475e-05
1;1;(-2.0, 4.0, 0.0);412;2.5406475e-05
1;1;(0.0, -4.0, 2.0);412;2.5406475e-05
1;1;(0.0, -2.0, 4.0);412;2.5406475e-05
1;1;(0.0, 2.0, -4.0);412;2.5406475e-05
1;1;(0.0, 4.0, -2.0);412;2.5406475e-05
1;1;(2.0, -4.0, 0.0);412;2.5406475e-05
1;1;(2.0, 0.0, -4.0);412;2.5406475e-05
1;1;(2.0, 2.0, 6.0);412;2.5406475e-05
1;1;(2.0, 6.0, 2.0);412;2.5406475e-05
1;1;(4.0, -2.0, 0.0);412;2.5406475e-05
1;1;(4.0, 0.0, -2.0);412;2.5406475e-05
1;1;(4.0, 4.0, 6.0);412;2.5406475e-05
1;1;(6.0, 2.0, 2.0);412;2.5406475e-05
1;1;(6.0, 4.0, 4.0);412;2.5406475e-05
1;1;(-4.0, -6.0, -4.0);412;2.5406475e-05
1;1;(4.0, 6.0, 4.0);412;2.5406475e-05
1;1;(-6.0, -4.0, -2.0);400;9.329534999999999e-05
1;1;(-6.0, -2.0, -4.0);400;9.329534999999999e-05
1;1;(-4.0, -6.0, -2.0);400;9.329534999999999e-05
1;1;(-4.0, -2.0, -6.0);400;9.329534999999999e-05
1;1;(-4.0, -2.0, 2.0);400;9.329534999999999e-05
1;1;(-4.0, 2.0, -2.0);400;9.329534999999999e-05
1;1;(-2.0, -6.0, -4.0);400;9.329534999999999e-05
1;1;(-2.0, -4.0, -6.0);400;9.329534999999999e-05
1;1;(-2.0, -4.0, 2.0);400;9.329534999999999e-05
1;1;(-2.0, 2.0, -4.0);400;9.329534999999999e-05
1;1;(-2.0, 2.0, 4.0);400;9.329534999999999e-05
1;1;(-2.0, 4.0, 2.0);400;9.329534999999999e-05
1;1;(2.0, -4.0, -2.0);400;9.329534999999999e-05
1;1;(2.0, -2.0, -4.0);400;9.329534999999999e-05
1;1;(2.0, -2.0, 4.0);400;9.329534999999999e-05
1;1;(2.0, 4.0, -2.0);400;9.329534999999999e-05
1;1;(2.0, 4.0, 6.0);400;9.329534999999999e-05
1;1;(2.0, 6.0, 4.0);400;9.329534999999999e-05
1;1;(4.0, -2.0, 2.0);400;9.329534999999999e-05
1;1;(4.0, 2.0, -2.0);400;9.329534999999999e-05
1;1;(4.0, 2.0, 6.0);400;9.329534999999999e-05
1;1;(4.0, 6.0, 2.0);400;9.329534999999999e-05
1;1;(6.0, 2.0, 4.0);400;9.329534999999999e-05
1;1;(6.0, 4.0, 2.0);400;9.329534999999999e-05
1;1;(-6.0, -5.0, -4.0);389;-2.0874975e-05
1;1;(-6.0, -2.0, -1.0);389;-2.0874975e-05
1;1;(-6.0, -1.0, -2.0);389;-2.0874975e-05
1;1;(-4.0, 2.0, 1.0);389;-2.0874975e-05
1;1;(-2.0, 4.0, -1.0);389;-2.0874975e-05
1;1;(-1.0, 5.0, 1.0);389;-2.0874975e-05
1;1;(1.0, -5.0, -1.0);389;-2.0874975e-05
1;1;(2.0, -4.0, 1.0);389;-2.0874975e-05
1;1;(4.0, -2.0, -1.0);389;-2.0874975e-05
1;1;(6.0, 1.0, 2.0);389;-2.0874975e-05
1;1;(6.0, 2.0, 1.0);389;-2.0874975e-05
1;1;(6.0, 5.0, 4.0);389;-2.0874975e-05
1;1;(-6.0, -4.0, -5.0);389;-2.0874975e-05
1;1;(-5.0, -5.0, -1.0);393;8.7569225e-05
1;1;(-5.0, -4.0, -6.0);389;-2.0874975e-05
1;1;(-5.0, -4.0, 0.0);393;8.7569225e-05
1;1;(-4.0, -6.0, -5.0);389;-2.0874975e-05
1;1;(-4.0, -5.0, -6.0);389;-2.0874975e-05
1;1;(-4.0, -5.0, 0.0);393;8.7569225e-05
1;1;(-4.0, -4.0, 1.0);393;8.7569225e-05
1;1;(-4.0, 1.0, 2.0);389;-2.0874975e-05
1;1;(-2.0, -6.0, -1.0);389;-2.0874975e-05
1;1;(-2.0, -1.0, -6.0);389;-2.0874975e-05
1;1;(-2.0, -1.0, 4.0);389;-2.0874975e-05
1;1;(-1.0, -6.0, -2.0);389;-2.0874975e-05
1;1;(-1.0, -5.0, 1.0);389;-2.0874975e-05
1;1;(-1.0, -2.0, -6.0);389;-2.0874975e-05
1;1;(-1.0, -2.0, 4.0);389;-2.0874975e-05
1;1;(-1.0, 1.0, -5.0);389;-2.0874975e-05
1;1;(-1.0, 1.0, 5.0);389;-2.0874975e-05
1;1;(-1.0, 4.0, -2.0);389;-2.0874975e-05
1;1;(1.0, -4.0, 2.0);389;-2.0874975e-05
1;1;(1.0, -1.0, -5.0);389;-2.0874975e-05
1;1;(1.0, -1.0, 5.0);389;-2.0874975e-05
1;1;(1.0, 2.0, -4.0);389;-2.0874975e-05
1;1;(1.0, 2.0, 6.0);389;-2.0874975e-05
1;1;(1.0, 5.0, -1.0);389;-2.0874975e-05
1;1;(1.0, 6.0, 2.0);389;-2.0874975e-05
1;1;(2.0, 1.0, -4.0);389;-2.0874975e-05
1;1;(2.0, 1.0, 6.0);389;-2.0874975e-05
1;1;(2.0, 6.0, 1.0);389;-2.0874975e-05
1;1;(4.0, -1.0, -2.0);389;-2.0874975e-05
1;1;(4.0, 4.0, -1.0);393;8.7569225e-05
1;1;(4.0, 5.0, 0.0);393;8.7569225e-05
1;1;(4.0, 5.0, 6.0);389;-2.0874975e-05
1;1;(4.0, 6.0, 5.0);389;-2.0874975e-05
1;1;(5.0, 4.0, 0.0);393;8.7569225e-05
1;1;(5.0, 4.0, 6.0);389;-2.0874975e-05
1;1;(5.0, 5.0, 1.0);393;8.7569225e-05
1;1;(6.0, 4.0, 5.0);389;-2.0874975e-05
1;1;(-5.0, -6.0, -4.0);389;-2.0874975e-05
1;1;(-5.0, -1.0, -5.0);393;8.7569225e-05
1;1;(-5.0, -1.0, 1.0);389;-2.0874975e-05
1;1;(-5.0, 0.0, -4.0);393;8.7569225e-05
1;1;(-5.0, 1.0, -1.0);389;-2.0874975e-05
1;1;(-4.0, 0.0, -5.0);393;8.7569225e-05
1;1;(-4.0, 1.0, -4.0);393;8.7569225e-05
1;1;(-1.0, -5.0, -5.0);393;8.7569225e-05
1;1;(-1.0, 4.0, 4.0);393;8.7569225e-05
1;1;(0.0, -5.0, -4.0);393;8.7569225e-05
1;1;(0.0, -4.0, -5.0);393;8.7569225e-05
1;1;(0.0, 4.0, 5.0);393;8.7569225e-05
1;1;(0.0, 5.0, 4.0);393;8.7569225e-05
1;1;(1.0, -4.0, -4.0);393;8.7569225e-05
1;1;(1.0, 5.0, 5.0);393;8.7569225e-05
1;1;(4.0, -1.0, 4.0);393;8.7569225e-05
1;1;(4.0, 0.0, 5.0);393;8.7569225e-05
1;1;(5.0, -1.0, 1.0);389;-2.0874975e-05
1;1;(5.0, 0.0, 4.0);393;8.7569225e-05
1;1;(5.0, 1.0, -1.0);389;-2.0874975e-05
1;1;(5.0, 1.0, 5.0);393;8.7569225e-05
1;1;(5.0, 6.0, 4.0);389;-2.0874975e-05
1;1;(-6.0, -3.0, -5.0);387;6.963565e-06
1;1;(-6.0, -3.0, -1.0);387;6.963565e-06
1;1;(-6.0, -1.0, -3.0);387;6.963565e-06
1;1;(-3.0, 3.0, -2.0);387;6.963565e-06
1;1;(-3.0, 3.0, 2.0);387;6.963565e-06
1;1;(-1.0, 5.0, 2.0);387;6.963565e-06
1;1;(1.0, -5.0, -2.0);387;6.963565e-06
1;1;(3.0, -3.0, -2.0);387;6.963565e-06
1;1;(3.0, -3.0, 2.0);387;6.963565e-06
1;1;(6.0, 1.0, 3.0);387;6.963565e-06
1;1;(6.0, 3.0, 1.0);387;6.963565e-06
1;1;(6.0, 3.0, 5.0);387;6.963565e-06
1;1;(-6.0, -5.0, -3.0);387;6.963565e-06
1;1;(-5.0, -3.0, -6.0);387;6.963565e-06
1;1;(-5.0, -2.0, 1.0);387;6.963565e-06
1;1;(-5.0, 1.0, -2.0);387;6.963565e-06
1;1;(-3.0, -6.0, -5.0);387;6.963565e-06
1;1;(-3.0, -6.0, -1.0);387;6.963565e-06
1;1;(-3.0, -5.0, -6.0);387;6.963565e-06
1;1;(-3.0, -2.0, 3.0);387;6.963565e-06
1;1;(-3.0, -1.0, -6.0);387;6.963565e-06
1;1;(-3.0, 2.0, 3.0);387;6.963565e-06
1;1;(-2.0, -5.0, 1.0);387;6.963565e-06
1;1;(-2.0, -3.0, 3.0);387;6.963565e-06
1;1;(-2.0, 1.0, -5.0);387;6.963565e-06
1;1;(-2.0, 3.0, -3.0);387;6.963565e-06
1;1;(-1.0, -6.0, -3.0);387;6.963565e-06
1;1;(-1.0, -3.0, -6.0);387;6.963565e-06
1;1;(-1.0, 2.0, 5.0);387;6.963565e-06
1;1;(1.0, -2.0, -5.0);387;6.963565e-06
1;1;(1.0, 3.0, 6.0);387;6.963565e-06
1;1;(1.0, 6.0, 3.0);387;6.963565e-06
1;1;(2.0, -3.0, 3.0);387;6.963565e-06
1;1;(2.0, -1.0, 5.0);387;6.963565e-06
1;1;(2.0, 3.0, -3.0);387;6.963565e-06
1;1;(2.0, 5.0, -1.0);387;6.963565e-06
1;1;(3.0, -2.0, -3.0);387;6.963565e-06
1;1;(3.0, 1.0, 6.0);387;6.963565e-06
1;1;(3.0, 2.0, -3.0);387;6.963565e-06
1;1;(3.0, 5.0, 6.0);387;6.963565e-06
1;1;(3.0, 6.0, 1.0);387;6.963565e-06
1;1;(3.0, 6.0, 5.0);387;6.963565e-06
1;1;(5.0, -1.0, 2.0);387;6.963565e-06
1;1;(5.0, 2.0, -1.0);387;6.963565e-06
1;1;(5.0, 3.0, 6.0);387;6.963565e-06
1;1;(6.0, 5.0, 3.0);387;6.963565e-06
1;1;(-5.0, -6.0, -3.0);387;6.963565e-06
1;1;(5.0, 6.0, 3.0);387;6.963565e-06
1;1;(-6.0, -5.0, -5.0);371;3.055775e-05
1;1;(-6.0, -1.0, -1.0);371;3.055775e-05
1;1;(-1.0, -1.0, -6.0);371;3.055775e-05
1;1;(-1.0, 0.0, 5.0);371;3.055775e-05
1;1;(-1.0, 5.0, 0.0);371;3.055775e-05
1;1;(0.0, -1.0, 5.0);371;3.055775e-05
1;1;(0.0, 1.0, -5.0);371;3.055775e-05
1;1;(1.0, -5.0, 0.0);371;3.055775e-05
1;1;(1.0, 0.0, -5.0);371;3.055775e-05
1;1;(1.0, 1.0, 6.0);371;3.055775e-05
1;1;(6.0, 1.0, 1.0);371;3.055775e-05
1;1;(6.0, 5.0, 5.0);371;3.055775e-05
1;1;(-5.0, -6.0, -5.0);371;3.055775e-05
1;1;(-5.0, -5.0, -6.0);371;3.055775e-05
1;1;(-5.0, 0.0, 1.0);371;3.055775e-05
1;1;(-5.0, 1.0, 0.0);371;3.055775e-05
1;1;(-1.0, -6.0, -1.0);371;3.055775e-05
1;1;(0.0, -5.0, 1.0);371;3.055775e-05
1;1;(0.0, 5.0, -1.0);371;3.055775e-05
1;1;(1.0, 6.0, 1.0);371;3.055775e-05
1;1;(5.0, -1.0, 0.0);371;3.055775e-05
1;1;(5.0, 0.0, -1.0);371;3.055775e-05
1;1;(5.0, 5.0, 6.0);371;3.055775e-05
1;1;(5.0, 6.0, 5.0);371;3.055775e-05
1;1;(-6.0, -4.0, -1.0);365;1.9443025e-05
1;1;(-6.0, -2.0, -5.0);365;1.9443025e-05
1;1;(-6.0, -1.0, -4.0);365;1.9443025e-05
1;1;(-4.0, 2.0, -3.0);365;1.9443025e-05
1;1;(-2.0, 4.0, 3.0);365;1.9443025e-05
1;1;(-1.0, 5.0, 3.0);365;1.9443025e-05
1;1;(1.0, -5.0, -3.0);365;1.9443025e-05
1;1;(2.0, -4.0, -3.0);365;1.9443025e-05
1;1;(4.0, -2.0, 3.0);365;1.9443025e-05
1;1;(6.0, 1.0, 4.0);365;1.9443025e-05
1;1;(6.0, 2.0, 5.0);365;1.9443025e-05
1;1;(6.0, 4.0, 1.0);365;1.9443025e-05
1;1;(-6.0, -5.0, -2.0);365;1.9443025e-05
1;1;(-5.0, -6.0, -2.0);365;1.9443025e-05
1;1;(-5.0, -3.0, 1.0);365;1.9443025e-05
1;1;(-5.0, -2.0, -6.0);365;1.9443025e-05
1;1;(-5.0, 1.0, -3.0);365;1.9443025e-05
1;1;(-4.0, -6.0, -1.0);365;1.9443025e-05
1;1;(-4.0, -3.0, 2.0);365;1.9443025e-05
1;1;(-4.0, -1.0, -6.0);365;1.9443025e-05
1;1;(-3.0, -5.0, 1.0);365;1.9443025e-05
1;1;(-3.0, -4.0, 2.0);365;1.9443025e-05
1;1;(-3.0, 1.0, -5.0);365;1.9443025e-05
1;1;(-3.0, 2.0, -4.0);365;1.9443025e-05
1;1;(-2.0, -6.0, -5.0);365;1.9443025e-05
1;1;(-2.0, -5.0, -6.0);365;1.9443025e-05
1;1;(-2.0, 3.0, 4.0);365;1.9443025e-05
1;1;(-1.0, -6.0, -4.0);365;1.9443025e-05
1;1;(-1.0, -4.0, -6.0);365;1.9443025e-05
1;1;(-1.0, 3.0, 5.0);365;1.9443025e-05
1;1;(1.0, -3.0, -5.0);365;1.9443025e-05
1;1;(1.0, 4.0, 6.0);365;1.9443025e-05
1;1;(1.0, 6.0, 4.0);365;1.9443025e-05
1;1;(2.0, -3.0, -4.0);365;1.9443025e-05
1;1;(2.0, 5.0, 6.0);365;1.9443025e-05
1;1;(2.0, 6.0, 5.0);365;1.9443025e-05
1;1;(3.0, -2.0, 4.0);365;1.9443025e-05
1;1;(3.0, -1.0, 5.0);365;1.9443025e-05
1;1;(3.0, 4.0, -2.0);365;1.9443025e-05
1;1;(3.0, 5.0, -1.0);365;1.9443025e-05
1;1;(4.0, 1.0, 6.0);365;1.9443025e-05
1;1;(4.0, 3.0, -2.0);365;1.9443025e-05
1;1;(4.0, 6.0, 1.0);365;1.9443025e-05
1;1;(5.0, -1.0, 3.0);365;1.9443025e-05
1;1;(5.0, 2.0, 6.0);365;1.9443025e-05
1;1;(5.0, 3.0, -1.0);365;1.9443025e-05
1;1;(5.0, 6.0, 2.0);365;1.9443025e-05
1;1;(6.0, 5.0, 2.0);365;1.9443025e-05
1;1;(-6.0, -6.0, -4.0);350;9.9473925e-05
1;1;(-6.0, -2.0, 0.0);350;9.9473925e-05
1;1;(-6.0, 0.0, -2.0);350;9.9473925e-05
1;1;(-4.0, 2.0, 2.0);350;9.9473925e-05
1;1;(-2.0, 4.0, -2.0);350;9.9473925e-05
1;1;(0.0, -6.0, -2.0);350;9.9473925e-05
1;1;(0.0, 6.0, 2.0);350;9.9473925e-05
1;1;(2.0, -4.0, 2.0);350;9.9473925e-05
1;1;(4.0, -2.0, -2.0);350;9.9473925e-05
1;1;(6.0, 0.0, 2.0);350;9.9473925e-05
1;1;(6.0, 2.0, 0.0);350;9.9473925e-05
1;1;(6.0, 6.0, 4.0);350;9.9473925e-05
1;1;(-6.0, -4.0, -6.0);350;9.9473925e-05
1;1;(-2.0, -6.0, 0.0);350;9.9473925e-05
1;1;(-2.0, -2.0, 4.0);350;9.9473925e-05
1;1;(-2.0, 0.0, -6.0);350;9.9473925e-05
1;1;(0.0, -2.0, -6.0);350;9.9473925e-05
1;1;(0.0, 2.0, 6.0);350;9.9473925e-05
1;1;(2.0, 0.0, 6.0);350;9.9473925e-05
1;1;(2.0, 2.0, -4.0);350;9.9473925e-05
1;1;(2.0, 6.0, 0.0);350;9.9473925e-05
1;1;(6.0, 4.0, 6.0);350;9.9473925e-05
1;1;(-4.0, -6.0, -6.0);350;9.9473925e-05
1;1;(4.0, 6.0, 6.0);350;9.9473925e-05
1;1;(-6.0, -6.0, -5.0);339;-8.327295e-05
1;1;(-6.0, -3.0, 0.0);339;0.000119959075
1;1;(-6.0, -1.0, 0.0);339;-8.327295e-05
1;1;(-6.0, 0.0, -3.0);339;0.000119959075
1;1;(-6.0, 0.0, -1.0);339;-8.327295e-05
1;1;(-3.0, -3.0, 3.0);339;0.000119959075
1;1;(-3.0, 3.0, -3.0);339;0.000119959075
1;1;(-3.0, 3.0, 3.0);339;0.000119959075
1;1;(-1.0, 5.0, -1.0);339;-8.327295e-05
1;1;(0.0, -6.0, -3.0);339;0.000119959075
1;1;(0.0, -6.0, -1.0);339;-8.327295e-05
1;1;(0.0, 6.0, 1.0);339;-8.327295e-05
1;1;(0.0, 6.0, 3.0);339;0.000119959075
1;1;(1.0, -5.0, 1.0);339;-8.327295e-05
1;1;(3.0, -3.0, -3.0);339;0.000119959075
1;1;(3.0, -3.0, 3.0);339;0.000119959075
1;1;(3.0, 3.0, -3.0);339;0.000119959075
1;1;(6.0, 0.0, 1.0);339;-8.327295e-05
1;1;(6.0, 0.0, 3.0);339;0.000119959075
1;1;(6.0, 1.0, 0.0);339;-8.327295e-05
1;1;(6.0, 3.0, 0.0);339;0.000119959075
1;1;(6.0, 6.0, 5.0);339;-8.327295e-05
1;1;(-7.0, -4.0, -4.0);339;-3.3147125e-05
1;1;(-7.0, -3.0, -3.0);339;-3.3147125e-05
1;1;(-6.0, -6.0, -3.0);339;0.000119959075
1;1;(-6.0, -5.0, -6.0);339;-8.327295e-05
1;1;(-4.0, -7.0, -4.0);339;-3.3147125e-05
1;1;(-4.0, -4.0, -7.0);339;-3.3147125e-05
1;1;(-4.0, 0.0, 3.0);339;-3.3147125e-05
1;1;(-4.0, 3.0, 0.0);339;-3.3147125e-05
1;1;(-3.0, -7.0, -3.0);339;-3.3147125e-05
1;1;(-3.0, -3.0, -7.0);339;-3.3147125e-05
1;1;(-3.0, 0.0, 4.0);339;-3.3147125e-05
1;1;(-3.0, 4.0, 0.0);339;-3.3147125e-05
1;1;(-1.0, -6.0, 0.0);339;-8.327295e-05
1;1;(-1.0, -1.0, 5.0);339;-8.327295e-05
1;1;(-1.0, 0.0, -6.0);339;-8.327295e-05
1;1;(0.0, -4.0, 3.0);339;-3.3147125e-05
1;1;(0.0, -3.0, 4.0);339;-3.3147125e-05
1;1;(0.0, -1.0, -6.0);339;-8.327295e-05
1;1;(0.0, 1.0, 6.0);339;-8.327295e-05
1;1;(0.0, 3.0, -4.0);339;-3.3147125e-05
1;1;(0.0, 4.0, -3.0);339;-3.3147125e-05
1;1;(1.0, 0.0, 6.0);339;-8.327295e-05
1;1;(1.0, 1.0, -5.0);339;-8.327295e-05
1;1;(1.0, 6.0, 0.0);339;-8.327295e-05
1;1;(3.0, -4.0, 0.0);339;-3.3147125e-05
1;1;(3.0, 0.0, -4.0);339;-3.3147125e-05
1;1;(3.0, 3.0, 7.0);339;-3.3147125e-05
1;1;(3.0, 7.0, 3.0);339;-3.3147125e-05
1;1;(4.0, -3.0, 0.0);339;-3.3147125e-05
1;1;(4.0, 0.0, -3.0);339;-3.3147125e-05
1;1;(4.0, 4.0, 7.0);339;-3.3147125e-05
1;1;(4.0, 7.0, 4.0);339;-3.3147125e-05
1;1;(6.0, 5.0, 6.0);339;-8.327295e-05
1;1;(6.0, 6.0, 3.0);339;0.000119959075
1;1;(7.0, 3.0, 3.0);339;-3.3147125e-05
1;1;(7.0, 4.0, 4.0);339;-3.3147125e-05
1;1;(-6.0, -3.0, -6.0);339;0.000119959075
1;1;(-5.0, -6.0, -6.0);339;-8.327295e-05
1;1;(-5.0, 1.0, 1.0);339;-8.327295e-05
1;1;(-3.0, -6.0, -6.0);339;0.000119959075
1;1;(-3.0, -6.0, 0.0);339;0.000119959075
1;1;(-3.0, 0.0, -6.0);339;0.000119959075
1;1;(0.0, -3.0, -6.0);339;0.000119959075
1;1;(0.0, 3.0, 6.0);339;0.000119959075
1;1;(3.0, 0.0, 6.0);339;0.000119959075
1;1;(3.0, 6.0, 0.0);339;0.000119959075
1;1;(3.0, 6.0, 6.0);339;0.000119959075
1;1;(5.0, -1.0, -1.0);339;-8.327295e-05
1;1;(5.0, 6.0, 6.0);339;-8.327295e-05
1;1;(6.0, 3.0, 6.0);339;0.000119959075
1;1;(-7.0, -4.0, -3.0);335;-3.3293435000000005e-05
1;1;(-7.0, -3.0, -4.0);335;-3.3293435000000005e-05
1;1;(-4.0, -7.0, -3.0);335;-3.3293435000000005e-05
1;1;(-4.0, -3.0, -7.0);335;-3.3293435000000005e-05
1;1;(-4.0, -1.0, 3.0);335;-3.3293435000000005e-05
1;1;(-4.0, 3.0, -1.0);335;-3.3293435000000005e-05
1;1;(-3.0, -7.0, -4.0);335;-3.3293435000000005e-05
1;1;(-3.0, -4.0, -7.0);335;-3.3293435000000005e-05
1;1;(-3.0, 1.0, 4.0);335;-3.3293435000000005e-05
1;1;(-3.0, 4.0, 1.0);335;-3.3293435000000005e-05
1;1;(-1.0, -4.0, 3.0);335;-3.3293435000000005e-05
1;1;(-1.0, 3.0, -4.0);335;-3.3293435000000005e-05
1;1;(1.0, -3.0, 4.0);335;-3.3293435000000005e-05
1;1;(1.0, 4.0, -3.0);335;-3.3293435000000005e-05
1;1;(3.0, -4.0, -1.0);335;-3.3293435000000005e-05
1;1;(3.0, -1.0, -4.0);335;-3.3293435000000005e-05
1;1;(3.0, 4.0, 7.0);335;-3.3293435000000005e-05
1;1;(3.0, 7.0, 4.0);335;-3.3293435000000005e-05
1;1;(4.0, -3.0, 1.0);335;-3.3293435000000005e-05
1;1;(4.0, 1.0, -3.0);335;-3.3293435000000005e-05
1;1;(4.0, 3.0, 7.0);335;-3.3293435000000005e-05
1;1;(4.0, 7.0, 3.0);335;-3.3293435000000005e-05
1;1;(7.0, 3.0, 4.0);335;-3.3293435000000005e-05
1;1;(7.0, 4.0, 3.0);335;-3.3293435000000005e-05
1;1;(-5.0, -5.0, 0.0);337;0.0004259897
1;1;(-5.0, 0.0, -5.0);337;0.0004259897
1;1;(0.0, -5.0, -5.0);337;0.0004259897
1;1;(0.0, 5.0, 5.0);337;0.0004259897
1;1;(5.0, 0.0, 5.0);337;0.0004259897
1;1;(5.0, 5.0, 0.0);337;0.0004259897
