i    j    dx   dy   dz   Jij         χ⁰↑             χ⁰↓
1    1   -1   -2    0   -0.000670   -0.133577E-02    0.201426E-02
1    1   -1    0   -2   -0.000670   -0.133577E-02    0.201426E-02
1    1   -1    0    2   -0.000670   -0.133577E-02    0.201426E-02
1    1   -1    2    0   -0.000670   -0.133577E-02    0.201426E-02
1    1    0   -2   -1   -0.000670   -0.133577E-02    0.201426E-02
1    1    0   -2    1   -0.000670   -0.133577E-02    0.201426E-02
1    1    0   -1   -2   -0.000670   -0.133577E-02    0.201426E-02
1    1    0   -1    2   -0.000670   -0.133577E-02    0.201426E-02
1    1    0    1   -2   -0.000670   -0.133577E-02    0.201426E-02
1    1    0    1    2   -0.000670   -0.133577E-02    0.201426E-02
1    1    0    2   -1   -0.000670   -0.133577E-02    0.201426E-02
1    1    0    2    1   -0.000670   -0.133577E-02    0.201426E-02
1    1    1   -2    0   -0.000670   -0.133577E-02    0.201426E-02
1    1    1    0   -2   -0.000670   -0.133577E-02    0.201426E-02
1    1    1    0    2   -0.000670   -0.133577E-02    0.201426E-02
1    1    1    2    0   -0.000670   -0.133577E-02    0.201426E-02
1    1    2   -1    0   -0.000670   -0.133577E-02    0.201426E-02
1    1    2    0   -1   -0.000670   -0.133577E-02    0.201426E-02
1    1    2    0    1   -0.000670   -0.133577E-02    0.201426E-02
1    1    2    1    0   -0.000670   -0.133577E-02    0.201426E-02
1    1   -2   -1   -1    0.007165    0.853747E-03    0.180768E-02
1    1   -2   -1    1    0.007165    0.853747E-03    0.180768E-02
1    1   -2    1   -1    0.007165    0.853747E-03    0.180768E-02
1    1   -2    1    1    0.007165    0.853747E-03    0.180768E-02
1    1   -1   -2   -1    0.007165    0.853747E-03    0.180768E-02
1    1   -1   -2    1    0.007165    0.853747E-03    0.180768E-02
1    1   -1   -1   -2    0.007165    0.853747E-03    0.180768E-02
1    1   -1   -1    2    0.007165    0.853747E-03    0.180768E-02
1    1   -1    1   -2    0.007165    0.853747E-03    0.180768E-02
1    1   -1    1    2    0.007165    0.853747E-03    0.180768E-02
1    1   -1    2   -1    0.007165    0.853747E-03    0.180768E-02
1    1   -1    2    1    0.007165    0.853747E-03    0.180768E-02
1    1    1   -2   -1    0.007165    0.853747E-03    0.180768E-02
1    1    1   -2    1    0.007165    0.853747E-03    0.180768E-02
1    1    1   -1   -2    0.007165    0.853747E-03    0.180768E-02
1    1    1   -1    2    0.007165    0.853747E-03    0.180768E-02
1    1    1    1   -2    0.007165    0.853747E-03    0.180768E-02
1    1    1    1    2    0.007165    0.853747E-03    0.180768E-02
1    1    1    2   -1    0.007165    0.853747E-03    0.180768E-02
1    1    1    2    1    0.007165    0.853747E-03    0.180768E-02
1    1    2   -1   -1    0.007165    0.853747E-03    0.180768E-02
1    1    2   -1    1    0.007165    0.853747E-03    0.180768E-02
1    1    2    1   -1    0.007165    0.853747E-03    0.180768E-02
1    1    2    1    1    0.007165    0.853747E-03    0.180768E-02
1    2   -2   -2   -2   -0.006276    0.359609E-03    0.359702E-03
1    2   -2   -2    1   -0.006276    0.359609E-03    0.359702E-03
1    2   -2    1   -2   -0.006276    0.359609E-03    0.359702E-03
1    2   -2    1    1   -0.006276    0.359609E-03    0.359702E-03
1    2   -1   -1    2   -0.000504    0.150075E-04    0.150992E-04
1    2   -1    0    2   -0.000504    0.150075E-04    0.150992E-04
1    2   -1    2   -1   -0.000504    0.150075E-04    0.150992E-04
1    2   -1    2    0   -0.000504    0.150075E-04    0.150992E-04
1    2    0   -1    2   -0.000504    0.150075E-04    0.150992E-04
