i;j;j-coordinate;N_k;Xzz
3;4;(1.0, 3.0, -0.5);218;-1.0211583297186327e-05
3;4;(1.0, 3.0, 1.5);128;-3.892501488981884e-06
3;4;(2.0, -1.0, -0.5);247;-6.3545472881231e-06
3;4;(2.0, -1.0, 1.5);148;-4.054469900018732e-06
3;4;(2.0, 2.0, -0.5);232;-9.331013990294498e-06
3;4;(2.0, 2.0, 1.5);137;-4.367367566366264e-06
3;5;(-3.5, -0.5, 1.0);188;-0.00010680959647620765
3;5;(-3.5, 1.5, 1.0);181;-0.0001262146929544481
3;5;(-0.5, -3.5, 1.0);182;-2.159992155082954e-05
3;5;(-0.5, 4.5, 1.0);150;-1.8484955796855698e-05
3;5;(1.5, -3.5, 1.0);170;-6.27366138395177e-05
3;5;(1.5, 4.5, 1.0);138;-3.6358825754071505e-05
3;5;(4.5, -0.5, 1.0);142;-0.00025928005948569775
3;5;(4.5, 1.5, 1.0);135;-0.00020759084333020765
3;5;(-3.5, -0.5, 0.0);239;8.514024304517258e-05
3;5;(-3.5, 1.5, 0.0);228;5.070328515876784e-05
3;5;(-0.5, -3.5, 0.0);225;0.00015431768579500708
3;5;(-0.5, 4.5, 0.0);192;9.417858339170248e-05
3;5;(1.5, -3.5, 0.0);208;0.00031169723465771177
3;5;(1.5, 4.5, 0.0);175;0.00019192276136851196
3;5;(4.5, -0.5, 0.0);177;9.49427018592894e-05
3;5;(4.5, 1.5, 0.0);166;0.00011524384235883932
3;3;(-3.0, 0.0, -1.0);137;7.910295539815521e-06
3;3;(-3.0, 0.0, 1.0);211;1.914980821675932e-06
3;3;(0.0, -3.0, -1.0);129;-0.000228532270677233
3;3;(0.0, -3.0, 1.0);205;-2.9183561002846796e-05
3;3;(0.0, 3.0, -1.0);144;-0.00021154392662507977
3;3;(0.0, 3.0, 1.0);222;-3.4072395715374566e-05
3;3;(3.0, 0.0, -1.0);136;9.28763919315262e-06
3;3;(3.0, 0.0, 1.0);216;1.7061825673712736e-06
3;3;(-4.0, -2.0, 0.0);175;0.0030067149453414438
3;3;(-4.0, 2.0, 0.0);187;0.002410646893957062
3;3;(-2.0, -4.0, 0.0);167;0.004032205151645475
3;3;(-2.0, 4.0, 0.0);193;0.0024146938985942727
3;3;(2.0, -4.0, 0.0);166;0.0077133847347649045
3;3;(2.0, 4.0, 0.0);192;0.0030578585296897175
3;3;(4.0, -2.0, 0.0);173;0.006764977218856105
3;3;(4.0, 2.0, 0.0);185;0.0038831023767215977
3;4;(-5.0, 0.0, 0.5);148;0.000255929751288373
3;4;(-5.0, 1.0, 0.5);144;0.00029283236268833426
3;4;(-1.0, -4.0, 0.5);181;0.0002479555299004081
3;4;(-1.0, 5.0, 0.5);152;0.0002540464641548661
3;4;(0.0, -4.0, 0.5);190;0.0002589546672210091
3;4;(0.0, 5.0, 0.5);161;0.0002039770236739317
3;4;(4.0, 0.0, 0.5);202;0.0002513997080526348
3;4;(4.0, 1.0, 0.5);197;0.00020832510824254544
3;5;(-2.5, -2.5, 0.0);229;4.5460188500717736e-05
3;5;(-2.5, -2.5, 1.0);182;6.6701843044904e-05
3;5;(-2.5, 3.5, 0.0);202;4.159718754086898e-05
3;5;(-2.5, 3.5, 1.0);158;7.152902455980437e-05
3;5;(3.5, -2.5, 0.0);182;0.0003877022055275858
3;5;(3.5, -2.5, 1.0);149;0.00027495384204387363
3;5;(3.5, 3.5, 0.0);161;4.966801397738993e-05
3;5;(3.5, 3.5, 1.0);126;0.00018604866203071786
3;3;(-3.0, -1.0, -1.0);131;-5.806721964291101e-05
3;3;(-3.0, -1.0, 1.0);202;-1.7888273218088574e-05
3;3;(-3.0, 1.0, -1.0);135;-4.784728712152794e-05
3;3;(-3.0, 1.0, 1.0);205;-1.6345411529984464e-05
3;3;(-1.0, -3.0, -1.0);124;2.6996871269224418e-05
3;3;(-1.0, -3.0, 1.0);197;4.519905934961165e-06
3;3;(-1.0, 3.0, -1.0);140;2.1535273493448073e-05
3;3;(-1.0, 3.0, 1.0);213;5.016480524516601e-06
3;3;(1.0, -3.0, -1.0);124;2.2098163010164873e-05
3;3;(1.0, -3.0, 1.0);196;4.07908796600844e-06
3;3;(1.0, 3.0, -1.0);138;2.558998019306229e-05
3;3;(1.0, 3.0, 1.0);214;5.417540013258509e-06
3;3;(3.0, -1.0, -1.0);131;-5.025777156142406e-05
3;3;(3.0, -1.0, 1.0);205;-1.3744377189889312e-05
3;3;(3.0, 1.0, -1.0);133;-5.259553744828301e-05
3;3;(3.0, 1.0, 1.0);210;-1.4792670038051518e-05
3;6;(-3.5, -1.5, 1.5);104;-3.20046432849035e-05
3;6;(-3.5, 3.5, 1.5);73;-3.959791362487028e-05
3;6;(-2.5, -2.5, 1.5);110;-3.1453479051541815e-05
3;6;(-2.5, 4.5, 1.5);64;-0.00012383666793872606
3;6;(2.5, -2.5, 1.5);108;-3.7542563040407985e-05
3;6;(2.5, 4.5, 1.5);64;-6.1880436586215e-05
3;6;(3.5, -1.5, 1.5);102;-0.00011652574604510495
3;6;(3.5, 3.5, 1.5);74;-6.253183920990278e-05
3;6;(-3.5, -1.5, 0.5);208;4.332885979120983e-06
3;6;(-3.5, 3.5, 0.5);158;2.498175008845015e-06
3;6;(-2.5, -2.5, 0.5);221;4.900774504296712e-06
3;6;(-2.5, 4.5, 0.5);146;3.248695116994684e-06
3;6;(2.5, -2.5, 0.5);223;3.5019944235041878e-06
3;6;(2.5, 4.5, 0.5);147;4.035810295081777e-06
3;6;(3.5, -1.5, 0.5);206;5.56275364465425e-06
3;6;(3.5, 3.5, 0.5);157;4.824990925146215e-06
3;4;(-5.0, -1.0, 0.5);139;0.0039351733050387
3;4;(-5.0, 2.0, 0.5);129;0.0016252632222964296
3;4;(-2.0, -4.0, 0.5);159;0.003096914618360316
3;4;(-2.0, 5.0, 0.5);134;0.0013827258698166829
3;4;(1.0, -4.0, 0.5);180;0.0022596664731136186
3;4;(1.0, 5.0, 0.5);151;0.00238616559390763
3;4;(4.0, -1.0, 0.5);189;0.0017846195395794166
3;4;(4.0, 2.0, 0.5);175;0.0027522240039558874
3;5;(-3.5, -1.5, 1.0);174;-8.628220079494741e-05
3;5;(-3.5, 2.5, 1.0);157;-7.201455955073385e-05
3;5;(-1.5, -3.5, 1.0);169;2.8406387603180063e-07
3;5;(-1.5, 4.5, 1.0);138;1.9118458741766023e-07
3;5;(2.5, -3.5, 1.0);147;3.340574685851234e-07
3;5;(2.5, 4.5, 1.0);119;2.362626882922205e-07
3;5;(4.5, -1.5, 1.0);131;-0.0005899297326012735
3;5;(4.5, 2.5, 1.0);117;-0.0002149459306788254
3;5;(-3.5, -1.5, 0.0);217;-6.467459577573095e-05
3;5;(-3.5, 2.5, 0.0);200;-6.05985169445792e-05
3;5;(-1.5, -3.5, 0.0);208;6.755548249980282e-05
3;5;(-1.5, 4.5, 0.0);175;4.847105722923019e-05
3;5;(2.5, -3.5, 0.0);179;-0.0007230609206931519
3;5;(2.5, 4.5, 0.0);152;0.00016023735326997006
3;5;(4.5, -1.5, 0.0);157;0.0018286845028510513
3;5;(4.5, 2.5, 0.0);146;0.0005910531237657889
3;6;(-4.5, 0.5, 1.5);83;-6.426495344601015e-05
3;6;(-4.5, 1.5, 1.5);76;-0.00011111484719336443
3;6;(-0.5, -3.5, 1.5);108;-5.845961609188401e-05
3;6;(-0.5, 5.5, 1.5);54;-0.00021520921284955385
3;6;(0.5, -3.5, 1.5);108;-9.801328833125645e-05
3;6;(0.5, 5.5, 1.5);54;-0.00015246673593158626
3;6;(4.5, 0.5, 1.5);83;-0.00022076695568123928
3;6;(4.5, 1.5, 1.5);76;-0.00015013921307621697
3;6;(-4.5, 0.5, 0.5);170;-0.00010813544575280174
3;6;(-4.5, 1.5, 0.5);162;-0.00011312845116927106
3;6;(-0.5, -3.5, 0.5);217;-0.00014908725358603745
3;6;(-0.5, 5.5, 0.5);131;-0.00015536038469247346
3;6;(0.5, -3.5, 0.5);216;-0.00013007220854756614
3;6;(0.5, 5.5, 0.5);130;-0.00013413481193622
3;6;(4.5, 0.5, 0.5);170;-0.00019560758563414398
3;6;(4.5, 1.5, 0.5);162;-0.00021110016461400538
3;4;(-4.0, 0.0, -0.5);170;-1.1144249170055e-05
3;4;(-4.0, 0.0, 1.5);98;1.4231859465955075e-05
3;4;(-4.0, 1.0, -0.5);165;-8.424384891961321e-06
3;4;(-4.0, 1.0, 1.5);96;1.393458628704887e-05
3;4;(-3.0, -2.0, -0.5);180;-5.835815648984662e-06
3;4;(-3.0, -2.0, 1.5);108;-3.4934257392320626e-06
3;4;(-3.0, 3.0, -0.5);162;-7.129260388888744e-06
3;4;(-3.0, 3.0, 1.5);93;-3.550650598751986e-06
3;4;(-1.0, -3.0, -0.5);197;0.000597375170993427
3;4;(-1.0, -3.0, 1.5);120;-7.3219096097302175e-06
3;4;(-1.0, 4.0, -0.5);172;2.0865598167878864e-05
3;4;(-1.0, 4.0, 1.5);100;-7.165132711721795e-06
3;4;(0.0, -3.0, -0.5);205;6.894457927595741e-05
3;4;(0.0, -3.0, 1.5);123;-6.86979387094941e-06
3;4;(0.0, 4.0, -0.5);179;2.61960314811129e-05
3;4;(0.0, 4.0, 1.5);102;-7.430197041192852e-06
3;4;(2.0, -2.0, -0.5);216;-1.2456667770863666e-05
3;4;(2.0, -2.0, 1.5);130;-3.6399028425516357e-06
3;4;(2.0, 3.0, -0.5);195;-5.710758624605376e-06
3;4;(2.0, 3.0, 1.5);114;-3.554513227875817e-06
3;4;(3.0, 0.0, -0.5);217;-5.9245149966984245e-05
3;4;(3.0, 0.0, 1.5);128;1.3893803490394997e-05
3;4;(3.0, 1.0, -0.5);211;0.00012807997709331022
3;4;(3.0, 1.0, 1.5);125;1.483770958813752e-05
3;3;(-3.0, -2.0, -1.0);112;0.00011921127965691108
3;3;(-3.0, -2.0, 1.0);179;1.538352595126759e-05
3;3;(-3.0, 2.0, -1.0);123;0.00015740396887853545
3;3;(-3.0, 2.0, 1.0);187;1.931242659892357e-05
3;3;(-2.0, -3.0, -1.0);109;3.2704013370713625e-05
3;3;(-2.0, -3.0, 1.0);175;3.3335792064126896e-06
3;3;(-2.0, 3.0, -1.0);124;3.0000931457531634e-05
3;3;(-2.0, 3.0, 1.0);189;4.367349450898925e-06
3;3;(2.0, -3.0, -1.0);109;3.980882406936429e-05
3;3;(2.0, -3.0, 1.0);178;4.391784892508071e-06
3;3;(2.0, 3.0, -1.0);122;2.67665062681289e-05
3;3;(2.0, 3.0, 1.0);192;3.596517378558734e-06
3;3;(3.0, -2.0, -1.0);112;0.00010945069636738965
3;3;(3.0, -2.0, 1.0);181;1.7905941030484678e-05
3;3;(3.0, 2.0, -1.0);121;0.0001058280835490125
3;3;(3.0, 2.0, 1.0);189;1.4097288487186573e-05
3;5;(0.5, 0.5, -1.0);187;-7.014784962169233e-05
3;5;(0.5, 0.5, 2.0);88;-2.075697271550658e-05
3;4;(-4.0, -3.0, 0.5);139;-0.00025590368058113434
3;4;(-4.0, 4.0, 0.5);121;-0.00029442544100995285
3;4;(3.0, -3.0, 0.5);175;-0.0004975057233680992
3;4;(3.0, 4.0, 0.5);154;-0.00025046353992620474
3;6;(-0.5, 0.5, -0.5);313;6.951430759702161e-06
3;6;(-0.5, 0.5, 2.5);10;8.458582894971091e-05
3;6;(-0.5, 1.5, -0.5);289;7.137043829948408e-06
3;6;(-0.5, 1.5, 2.5);10;8.30888822330767e-05
3;6;(0.5, 0.5, -0.5);320;6.47671465013141e-06
3;6;(0.5, 0.5, 2.5);10;7.583586118174776e-05
3;6;(0.5, 1.5, -0.5);292;7.99799625725144e-06
3;6;(0.5, 1.5, 2.5);10;8.498358029411668e-05
3;3;(-5.0, 0.0, 0.0);152;0.0002099993511319168
3;3;(-4.0, -3.0, 0.0);143;-0.0006306690764004437
3;3;(-4.0, 3.0, 0.0);158;-9.074699087228865e-05
3;3;(-3.0, -4.0, 0.0);139;0.001396404442801611
3;3;(-3.0, 4.0, 0.0);161;0.0003058546957876696
3;3;(0.0, -5.0, 0.0);139;0.01186732255274042
3;3;(0.0, 5.0, 0.0);165;0.002632427665825446
3;3;(3.0, -4.0, 0.0);139;-0.00547053681345752
3;3;(3.0, 4.0, 0.0);161;0.002433531696380185
3;3;(4.0, -3.0, 0.0);142;0.03749370540176103
3;3;(4.0, 3.0, 0.0);157;-0.00036530555844866845
3;3;(5.0, 0.0, 0.0);152;0.026593232034555374
4;3;(0.0, -1.0, -0.5);323;-0.10419706064452411
4;3;(0.0, 0.0, -0.5);329;-0.11754517669327376
4;3;(1.0, -1.0, -0.5);313;-0.11613396932627873
4;3;(1.0, 0.0, -0.5);323;-0.10793779874410009
4;4;(-1.0, 0.0, 0.0);389;-0.04403637888861634
4;4;(0.0, -1.0, 0.0);408;0.016069807392255553
4;4;(0.0, 1.0, 0.0);389;0.018007608837171916
4;4;(1.0, 0.0, 0.0);408;-0.03868963462169714
4;4;(-1.0, -1.0, 0.0);371;0.12232901940577551
4;4;(-1.0, 1.0, 0.0);356;0.1222171216592353
4;4;(1.0, -1.0, 0.0);387;0.10776793523218792
4;4;(1.0, 1.0, 0.0);371;0.12158660443875799
4;3;(-1.0, -1.0, -0.5);293;0.03650357943624677
4;3;(-1.0, 0.0, -0.5);305;0.03511167104475359
4;3;(0.0, -2.0, -0.5);281;0.04041037551565123
4;3;(0.0, 1.0, -0.5);305;0.03375138683853219
4;3;(1.0, -2.0, -0.5);272;0.038430967089817226
4;3;(1.0, 1.0, -0.5);293;0.03633259163248673
4;3;(2.0, -1.0, -0.5);272;0.040336757869265175
4;3;(2.0, 0.0, -0.5);281;0.04366506361356244
4;6;(0.5, -0.5, 1.5);183;-0.06260581788379023
4;6;(0.5, -0.5, 0.5);371;-0.009857299529698917
4;5;(0.5, -1.5, 1.0);277;0.017811871867803895
4;5;(0.5, -0.5, 1.0);289;0.0023410826447549837
4;5;(1.5, -1.5, 1.0);257;-0.025168702618928607
4;5;(1.5, -0.5, 1.0);277;0.015401861363435325
4;5;(0.5, -1.5, 0.0);379;0.0002130643118787095
4;5;(0.5, -0.5, 0.0);424;0.00020983062785329487
4;5;(1.5, -1.5, 0.0);343;0.00022360812386404018
4;5;(1.5, -0.5, 0.0);379;0.00021848695908053948
4;6;(-0.5, -0.5, 1.5);175;0.01808829516145098
4;6;(0.5, -1.5, 1.5);167;0.01889402604964901
4;6;(0.5, 0.5, 1.5);175;0.013554406731012457
4;6;(1.5, -0.5, 1.5);167;0.014558299959505146
4;6;(-0.5, -0.5, 0.5);363;0.0003177735446686141
4;6;(0.5, -1.5, 0.5);347;0.0012256265305310458
4;6;(0.5, 0.5, 0.5);363;0.0012123314523916164
4;6;(1.5, -0.5, 0.5);347;0.00033173463203640355
4;4;(-2.0, 0.0, 0.0);323;0.034911152355903065
4;4;(0.0, -2.0, 0.0);349;0.014834445778090599
4;4;(0.0, 2.0, 0.0);323;0.01567719833910731
4;4;(2.0, 0.0, 0.0);349;0.03272775775758015
4;3;(-1.0, -2.0, -0.5);260;-0.011479363058767907
4;3;(-1.0, 1.0, -0.5);278;-0.011114275856106423
4;3;(2.0, -2.0, -0.5);243;-0.018948455834467397
4;3;(2.0, 1.0, -0.5);260;-0.011987959046838036
4;6;(-0.5, -1.5, 1.5);163;0.004309869418421265
4;6;(-0.5, 0.5, 1.5);170;0.003069030195746388
4;6;(1.5, -1.5, 1.5);155;0.0018156110625778855
4;6;(1.5, 0.5, 1.5);163;0.0024621052776108653
4;6;(-0.5, -1.5, 0.5);337;0.0011702776049691147
4;6;(-0.5, 0.5, 0.5);357;0.0011477056496246897
4;6;(1.5, -1.5, 0.5);325;0.0013371867110482428
4;6;(1.5, 0.5, 0.5);337;0.00121319285598882
4;4;(-2.0, -1.0, 0.0);313;-0.0384700996063204
4;4;(-2.0, 1.0, 0.0);300;-0.04024444371111644
4;4;(-1.0, -2.0, 0.0);325;-0.04277942844432694
4;4;(-1.0, 2.0, 0.0);300;-0.048822408715617
4;4;(1.0, -2.0, 0.0);339;-0.04243988685364035
4;4;(1.0, 2.0, 0.0);313;-0.046388440594050756
4;4;(2.0, -1.0, 0.0);339;-0.03479216000127902
4;4;(2.0, 1.0, 0.0);325;-0.03500554072689564
4;5;(-0.5, -1.5, 1.0);268;0.0013195325441660959
4;5;(-0.5, -0.5, 1.0);280;-0.00041663348592611805
4;5;(0.5, -2.5, 1.0);237;0.0004677281450986548
4;5;(0.5, 0.5, 1.0);280;-0.0004163347658829036
4;5;(1.5, -2.5, 1.0);222;0.001426234882173281
4;5;(1.5, 0.5, 1.0);268;0.001664682052594704
4;5;(2.5, -1.5, 1.0);222;0.0006370492082037238
4;5;(2.5, -0.5, 1.0);237;0.0005726051880884171
4;5;(-0.5, -1.5, 0.0);368;-0.00013253959487710497
4;5;(-0.5, -0.5, 0.0);414;-0.00013934670379725522
4;5;(0.5, -2.5, 0.0);317;-0.00014829432649937892
4;5;(0.5, 0.5, 0.0);414;-0.0001386675849946297
4;5;(1.5, -2.5, 0.0);293;-0.00020461863492080628
4;5;(1.5, 0.5, 0.0);368;-0.00013597771786275203
4;5;(2.5, -1.5, 0.0);293;-0.0001989820725005626
4;5;(2.5, -0.5, 0.0);317;-0.0001606398311354776
4;3;(-2.0, -1.0, -0.5);250;-0.008231732979255897
4;3;(-2.0, 0.0, -0.5);257;-0.009042242679317324
4;3;(0.0, -3.0, -0.5);233;-0.010650769178891175
4;3;(0.0, 2.0, -0.5);257;-0.00838659272018694
4;3;(1.0, -3.0, -0.5);224;-0.01491970056819434
4;3;(1.0, 2.0, -0.5);250;-0.007877930321572406
4;3;(3.0, -1.0, -0.5);224;-0.01255854037976741
4;3;(3.0, 0.0, -0.5);233;-0.009254045609888554
4;6;(-1.5, -0.5, 1.5);154;0.00011449335220973599
4;6;(0.5, -2.5, 1.5);139;-0.0006635203957759958
4;6;(0.5, 1.5, 1.5);154;-0.00297974319863737
4;6;(2.5, -0.5, 1.5);139;4.653277683160061e-05
4;6;(-1.5, -0.5, 0.5);324;0.001386451636243852
4;6;(0.5, -2.5, 0.5);298;0.0009826307508706085
4;6;(0.5, 1.5, 0.5);324;0.0007160251911143394
4;6;(2.5, -0.5, 0.5);298;0.0018393628848690613
4;5;(-0.5, -2.5, 1.0);231;-0.0031544357722876034
4;5;(-0.5, 0.5, 1.0);272;0.007305538545632312
4;5;(2.5, -2.5, 1.0);195;0.0015292039589129812
4;5;(2.5, 0.5, 1.0);231;-0.004285393910782123
4;5;(-0.5, -2.5, 0.0);309;-0.00020354405215700026
4;5;(-0.5, 0.5, 0.0);403;-0.00018757216185815364
4;5;(2.5, -2.5, 0.0);255;-0.00030912456774826727
4;5;(2.5, 0.5, 0.0);309;-0.00022052377432601504
4;6;(-1.5, -1.5, 1.5);146;0.002002521289907335
4;6;(-1.5, 0.5, 1.5);153;0.002674440235561821
4;6;(-0.5, -2.5, 1.5);138;-0.0004886846552188316
4;6;(-0.5, 1.5, 1.5);153;-0.002170765913486641
4;6;(1.5, -2.5, 1.5);130;-0.0004829692096571029
4;6;(1.5, 1.5, 1.5);146;-0.0009491198717350161
4;6;(2.5, -1.5, 1.5);130;0.0010413788177202417
4;6;(2.5, 0.5, 1.5);138;0.0011071854198975825
4;6;(-1.5, -1.5, 0.5);304;-0.0007808569410838372
4;6;(-1.5, 0.5, 0.5);317;-0.0006946922232231909
4;6;(-0.5, -2.5, 0.5);291;0.00022966759771888979
4;6;(-0.5, 1.5, 0.5);317;0.00017190905912976538
4;6;(1.5, -2.5, 0.5);278;0.00028000074150110203
4;6;(1.5, 1.5, 0.5);304;0.0001996763780130586
4;6;(2.5, -1.5, 0.5);278;-0.0009862387230996585
4;6;(2.5, 0.5, 0.5);291;-0.0009012691349773846
4;4;(-2.0, -2.0, 0.0);278;0.002940326934709191
4;4;(-2.0, 2.0, 0.0);256;0.0020765479905865704
4;4;(2.0, -2.0, 0.0);299;0.002485505905990833
4;4;(2.0, 2.0, 0.0);278;0.002943398322799334
4;3;(-2.0, -2.0, -0.5);226;0.006154550346357097
4;3;(-2.0, 1.0, -0.5);241;0.0036864483994047416
4;3;(-1.0, -3.0, -0.5);218;0.007013657071680256
4;3;(-1.0, 2.0, -0.5);241;0.0035010919256383563
4;3;(2.0, -3.0, -0.5);203;0.002986501699992696
4;3;(2.0, 2.0, -0.5);226;0.006117552018474275
4;3;(3.0, -2.0, -0.5);203;0.0028874518465728805
4;3;(3.0, 1.0, -0.5);218;0.005862251856798869
4;4;(-3.0, 0.0, 0.0);258;-0.03273058121243818
4;4;(0.0, -3.0, 0.0);288;-0.03233452221856374
4;4;(0.0, 3.0, 0.0);258;-0.022663605861482587
4;4;(3.0, 0.0, 0.0);288;-0.04717344139848562
4;5;(-1.5, -1.5, 1.0);239;-0.0011837840145998786
4;5;(-1.5, -0.5, 1.0);256;-0.0009271404606204426
4;5;(0.5, -3.5, 1.0);193;0.0017581531927317667
4;5;(0.5, 1.5, 1.0);256;-0.0008787161607414344
4;5;(1.5, -3.5, 1.0);183;0.00881668551544571
4;5;(1.5, 1.5, 1.0);239;-0.0011909070612731115
4;5;(3.5, -1.5, 1.0);183;0.006548976474929841
4;5;(3.5, -0.5, 1.0);193;0.001757069120267031
4;5;(-1.5, -1.5, 0.0);321;8.799860184690905e-06
4;5;(-1.5, -0.5, 0.0);356;8.538294807686377e-06
4;5;(0.5, -3.5, 0.0);253;2.0482730276105942e-05
4;5;(0.5, 1.5, 0.0);356;8.278769344291347e-06
4;5;(1.5, -3.5, 0.0);237;8.500580413512421e-06
4;5;(1.5, 1.5, 0.0);321;8.772443825620996e-06
4;5;(3.5, -1.5, 0.0);237;7.64334884750908e-06
4;5;(3.5, -0.5, 0.0);253;1.7629929370213732e-05
4;4;(-3.0, -1.0, 0.0);251;-0.00120440881128443
4;4;(-3.0, 1.0, 0.0);241;-0.0010456001917838948
4;4;(-1.0, -3.0, 0.0);271;0.0014117828145956066
4;4;(-1.0, 3.0, 0.0);241;0.0008380931583294277
4;4;(1.0, -3.0, 0.0);279;0.0012421422427112646
4;4;(1.0, 3.0, 0.0);251;0.00098067745961336
4;4;(3.0, -1.0, 0.0);279;-0.001512821235476279
4;4;(3.0, 1.0, 0.0);271;-0.0016867637463849573
4;6;(-1.5, -2.5, 1.5);124;-0.00018834223151648294
4;6;(-1.5, 1.5, 1.5);137;-0.00036618256921536066
4;6;(2.5, -2.5, 1.5);113;-0.00022866225072946006
4;6;(2.5, 1.5, 1.5);124;-0.0001928968003955865
4;6;(-1.5, -2.5, 0.5);264;-0.0004634868206647349
4;6;(-1.5, 1.5, 0.5);286;-0.00036940054635643257
4;6;(2.5, -2.5, 0.5);241;-0.00033286991306955796
4;6;(2.5, 1.5, 0.5);264;-0.0004345717709609089
4;4;(0.0, 0.0, -1.0);208;0.00031718805817542665
4;4;(0.0, 0.0, 1.0);283;0.0007156483070195381
4;5;(-1.5, -2.5, 1.0);211;0.0028854599343502
4;5;(-1.5, 0.5, 1.0);248;0.00026978964771762236
4;5;(-0.5, -3.5, 1.0);189;-0.00043103880851589336
4;5;(-0.5, 1.5, 1.0);248;0.0002507075001690402
4;5;(2.5, -3.5, 1.0);158;-0.0003645868243066989
4;5;(2.5, 1.5, 1.0);211;0.0004910846383626404
4;5;(3.5, -2.5, 1.0);158;-0.00021261196033390883
4;5;(3.5, 0.5, 1.0);189;-0.0004264746095393732
4;5;(-1.5, -2.5, 0.0);280;0.00020615304284030996
4;5;(-1.5, 0.5, 0.0);346;0.0001140777712458657
4;5;(-0.5, -3.5, 0.0);249;0.00019349551629226503
4;5;(-0.5, 1.5, 0.0);346;0.0001106371382395628
4;5;(2.5, -3.5, 0.0);208;7.963023064200047e-05
4;5;(2.5, 1.5, 0.0);280;0.00019793243821588692
4;5;(3.5, -2.5, 0.0);208;9.564526656491733e-05
4;5;(3.5, 0.5, 0.0);249;0.00017228179902205846
4;3;(0.0, -1.0, -1.5);101;-2.204697567354033e-05
4;3;(0.0, -1.0, 0.5);364;-3.515462954284712e-05
4;3;(0.0, 0.0, -1.5);100;-2.119942736698624e-05
4;3;(0.0, 0.0, 0.5);367;-3.991158099971225e-05
4;3;(1.0, -1.0, -1.5);97;-2.899476289758163e-05
4;3;(1.0, -1.0, 0.5);360;-3.794111151543172e-05
4;3;(1.0, 0.0, -1.5);101;-1.9500730464181824e-05
4;3;(1.0, 0.0, 0.5);364;-3.647274181313312e-05
4;6;(-2.5, -0.5, 1.5);127;0.0010109461687795615
4;6;(0.5, -3.5, 1.5);111;9.89149986765611e-05
4;6;(0.5, 2.5, 1.5);127;8.446969410421777e-05
4;6;(3.5, -0.5, 1.5);111;0.0010081631152603818
4;6;(-2.5, -0.5, 0.5);272;-0.00036305540394031364
4;6;(0.5, -3.5, 0.5);238;-0.00024370636736227079
4;6;(0.5, 2.5, 0.5);272;-0.0002703348696840471
4;6;(3.5, -0.5, 0.5);238;-0.00030509120526306296
4;4;(-1.0, 0.0, -1.0);193;-0.000128075543225496
4;4;(-1.0, 0.0, 1.0);264;0.0003462134192457413
4;4;(0.0, -1.0, -1.0);204;2.455830797855699e-05
4;4;(0.0, -1.0, 1.0);281;8.57259150457171e-05
4;4;(0.0, 1.0, -1.0);193;2.737646708600113e-05
4;4;(0.0, 1.0, 1.0);264;-7.79710251883511e-05
4;4;(1.0, 0.0, -1.0);204;-0.0001152928722192715
4;4;(1.0, 0.0, 1.0);281;-0.000413905110515394
4;3;(-3.0, -1.0, -0.5);203;-0.0008680875278081376
4;3;(-3.0, 0.0, -0.5);206;-0.0006468369999736499
4;3;(-2.0, -3.0, -0.5);192;-0.004903293765926887
4;3;(-2.0, 2.0, -0.5);208;-0.010397850083127241
4;3;(0.0, -4.0, -0.5);181;-0.0004011277754319177
4;3;(0.0, 3.0, -0.5);206;-0.0007330518326054684
4;3;(1.0, -4.0, -0.5);175;-0.00033855513340557303
4;3;(1.0, 3.0, -0.5);203;-0.0010095087201286122
4;3;(3.0, -3.0, -0.5);168;-0.005992530194167102
4;3;(3.0, 2.0, -0.5);192;-0.004717019740533915
4;3;(4.0, -1.0, -0.5);175;-0.0003875711816890389
4;3;(4.0, 0.0, -0.5);181;-0.00043542869605323693
4;6;(-2.5, -1.5, 1.5);119;-0.0005643400938426799
4;6;(-2.5, 0.5, 1.5);125;-0.000599531260091451
4;6;(-0.5, -3.5, 1.5);110;0.0003861027290798813
4;6;(-0.5, 2.5, 1.5);125;0.00033225958621696457
4;6;(1.5, -3.5, 1.5);103;0.0004127661493898246
4;6;(1.5, 2.5, 1.5);119;0.000328320233146311
4;6;(3.5, -1.5, 1.5);103;-0.0006671227604207705
4;6;(3.5, 0.5, 1.5);110;-0.0005945826704997202
4;6;(-2.5, -1.5, 0.5);255;-0.0006059652674217641
4;6;(-2.5, 0.5, 0.5);265;-0.0005118739445210138
4;6;(-0.5, -3.5, 0.5);234;-0.00010359227397142058
4;6;(-0.5, 2.5, 0.5);265;-0.00012938592034232506
4;6;(1.5, -3.5, 0.5);224;-7.323388454080452e-05
4;6;(1.5, 2.5, 0.5);255;-0.00018271970235310067
4;6;(3.5, -1.5, 0.5);224;-0.000355090693432926
4;6;(3.5, 0.5, 0.5);234;-0.0003576718979825368
4;4;(-1.0, -1.0, -1.0);193;-2.3048218931274334e-05
4;4;(-1.0, -1.0, 1.0);266;5.111874949041493e-05
4;4;(-1.0, 1.0, -1.0);186;-2.3099159708667237e-05
4;4;(-1.0, 1.0, 1.0);253;9.743988552527375e-05
4;4;(1.0, -1.0, -1.0);200;-2.0710896742321336e-05
4;4;(1.0, -1.0, 1.0);279;-9.133529345950362e-05
4;4;(1.0, 1.0, -1.0);193;-2.316834127893706e-05
4;4;(1.0, 1.0, 1.0);266;5.1365650524398604e-05
