i   j      dx   dy   dz        Jij               χ⁰↑               χ⁰↓            Xzz
1   1     1.0 -2.0 -1.0   0.008605     -8.025330E-04     -1.447630E-05  -1.151462E-04
1   1     1.0 -1.0 -2.0   0.008605     -8.025330E-04     -1.447630E-05  -1.151462E-04
1   1     1.0 -1.0  2.0   0.008605     -8.025330E-04     -1.447630E-05  -1.151462E-04
1   1     1.0  2.0 -1.0   0.008605     -8.025330E-04     -1.447630E-05  -1.151462E-04
1   1     1.0  2.0  3.0   0.008605     -8.025330E-04     -1.447630E-05  -1.159063E-04
1   1     1.0  3.0  2.0   0.008605     -8.025330E-04     -1.447630E-05  -1.159063E-04
1   1     2.0 -1.0  1.0   0.008605     -8.025330E-04     -1.447630E-05  -1.151462E-04
1   1     2.0  1.0 -1.0   0.008605     -8.025330E-04     -1.447630E-05  -1.151462E-04
1   1     2.0  1.0  3.0   0.008605     -8.025330E-04     -1.447630E-05  -1.159063E-04
1   1     2.0  3.0  1.0   0.008605     -8.025330E-04     -1.447630E-05  -1.159063E-04
1   1     3.0  1.0  2.0   0.008605     -8.025330E-04     -1.447630E-05  -1.159063E-04
1   1     3.0  2.0  1.0   0.008605     -8.025330E-04     -1.447630E-05  -1.159063E-04
1   1    -3.0 -3.0 -2.0  -0.006859     -1.147340E-03      1.741460E-04  -1.307086E-04
1   1    -3.0 -1.0  0.0  -0.006859     -1.147340E-03      1.741460E-04  -1.289843E-04
1   1    -3.0  0.0 -1.0  -0.006859     -1.147340E-03      1.741460E-04  -1.289843E-04
1   1    -2.0  1.0  1.0  -0.006859     -1.147340E-03      1.741460E-04  -1.279792E-04
1   1    -1.0  2.0 -1.0  -0.006859     -1.147340E-03      1.741460E-04  -1.279792E-04
1   1     0.0 -3.0 -1.0  -0.006859     -1.147340E-03      1.741460E-04  -1.289843E-04
1   1     0.0  3.0  1.0  -0.006859     -1.147340E-03      1.741460E-04  -1.289843E-04
1   1     1.0 -2.0  1.0  -0.006859     -1.147340E-03      1.741460E-04  -1.279792E-04
1   1     2.0 -1.0 -1.0  -0.006859     -1.147340E-03      1.741460E-04  -1.279792E-04
1   1     3.0  0.0  1.0  -0.006859     -1.147340E-03      1.741460E-04  -1.289843E-04
1   1     3.0  1.0  0.0  -0.006859     -1.147340E-03      1.741460E-04  -1.289843E-04
1   1     3.0  3.0  2.0  -0.006859     -1.147340E-03      1.741460E-04  -1.307086E-04
1   1    -3.0 -2.0 -3.0  -0.006859     -1.147340E-03      1.741460E-04  -1.307086E-04
1   1    -1.0 -3.0  0.0  -0.006859     -1.147340E-03      1.741460E-04  -1.289843E-04
1   1    -1.0 -1.0  2.0  -0.006859     -1.147340E-03      1.741460E-04  -1.279792E-04
1   1    -1.0  0.0 -3.0  -0.006859     -1.147340E-03      1.741460E-04  -1.289843E-04
1   1     0.0 -1.0 -3.0  -0.006859     -1.147340E-03      1.741460E-04  -1.289843E-04
1   1     0.0  1.0  3.0  -0.006859     -1.147340E-03      1.741460E-04  -1.289843E-04
1   1     1.0  0.0  3.0  -0.006859     -1.147340E-03      1.741460E-04  -1.289843E-04
1   1     1.0  1.0 -2.0  -0.006859     -1.147340E-03      1.741460E-04  -1.279792E-04
1   1     1.0  3.0  0.0  -0.006859     -1.147340E-03      1.741460E-04  -1.289843E-04
1   1     3.0  2.0  3.0  -0.006859     -1.147340E-03      1.741460E-04  -1.307086E-04
1   1    -2.0 -3.0 -3.0  -0.006859     -1.147340E-03      1.741460E-04  -1.307086E-04
1   1     2.0  3.0  3.0  -0.006859     -1.147340E-03      1.741460E-04  -1.307086E-04
1   1    -3.0 -3.0 -1.0   0.023675      7.680650E-04     -3.990260E-04   3.467238E-05
1   1     3.0  3.0  1.0   0.023675      7.680650E-04     -3.990260E-04   3.467238E-05
1   1    -3.0 -3.0 -3.0   0.109641      3.440250E-03     -2.617430E-04   4.373325E-04
1   1    -3.0 -2.0  0.0   0.023675      7.680650E-04     -3.990260E-04   3.402330E-05
1   1    -3.0 -1.0 -3.0   0.023675      7.680650E-04     -3.990260E-04   3.467238E-05
1   1    -3.0  0.0 -2.0   0.023675      7.680650E-04     -3.990260E-04   3.402330E-05
1   1    -3.0  0.0  0.0   0.109641      3.440250E-03     -2.617430E-04   4.267350E-04
