i;j;j-coordinate;N_k;Xzz
1;1;(3.0, 1.0, 3.0);663;-0.0005706362062855116
1;1;(3.0, 2.0, 0.0);663;-0.0005706362062855116
1;1;(3.0, 3.0, 3.0);661;-0.0031783601726834494
1;1;(-2.0, -3.0, 0.0);663;-0.0005706362062855116
1;1;(-2.0, -2.0, 1.0);663;-0.0005706362062855116
1;1;(-2.0, 0.0, -3.0);663;-0.0005706362062855116
1;1;(-1.0, -3.0, -3.0);663;-0.0005706362062855116
1;1;(0.0, -2.0, -3.0);663;-0.0005706362062855116
1;1;(0.0, 2.0, 3.0);663;-0.0005706362062855116
1;1;(1.0, 3.0, 3.0);663;-0.0005706362062855116
1;1;(2.0, 0.0, 3.0);663;-0.0005706362062855116
1;1;(2.0, 2.0, -1.0);663;-0.0005706362062855116
1;1;(2.0, 3.0, 0.0);663;-0.0005706362062855116
1;1;(-4.0, -2.0, -2.0);630;-0.002040305585085163
1;1;(-2.0, -4.0, -2.0);630;-0.002040305585085163
1;1;(2.0, 4.0, 2.0);630;-0.0020403055850851614
1;1;(4.0, 2.0, 2.0);630;-0.002040305585085163
1;1;(-2.0, -2.0, -4.0);630;-0.0020403055850851622
1;1;(-2.0, 0.0, 2.0);630;-0.0020403055850851622
1;1;(-2.0, 2.0, 0.0);630;-0.002040305585085163
1;1;(0.0, -2.0, 2.0);630;-0.0020403055850851605
1;1;(0.0, 2.0, -2.0);630;-0.0020403055850851605
1;1;(2.0, -2.0, 0.0);630;-0.002040305585085163
1;1;(2.0, 0.0, -2.0);630;-0.0020403055850851614
1;1;(2.0, 2.0, 4.0);630;-0.0020403055850851605
1;1;(-4.0, -3.0, -2.0);607;-0.00047883622442496034
1;1;(-4.0, -2.0, -1.0);607;-0.00047883622442496034
1;1;(-3.0, -2.0, -4.0);607;-0.00047883622442496
1;1;(-2.0, -4.0, -1.0);607;-0.00047883622442496
1;1;(-2.0, -1.0, 2.0);607;-0.00047883622442496
1;1;(-2.0, 1.0, 2.0);607;-0.00047883622442496
1;1;(-1.0, -2.0, 2.0);607;-0.0004788362244249596
1;1;(-1.0, 2.0, -2.0);607;-0.0004788362244249596
1;1;(1.0, -2.0, 2.0);607;-0.00047883622442496
1;1;(1.0, 2.0, -2.0);607;-0.00047883622442496
1;1;(2.0, -1.0, -2.0);607;-0.00047883622442496
1;1;(2.0, 1.0, -2.0);607;-0.00047883622442496
1;1;(2.0, 4.0, 1.0);607;-0.00047883622442496
1;1;(3.0, 2.0, 4.0);607;-0.00047883622442496
1;1;(4.0, 2.0, 1.0);607;-0.00047883622442496
1;1;(4.0, 3.0, 2.0);607;-0.00047883622442496
1;1;(-4.0, -2.0, -3.0);607;-0.00047883622442496034
1;1;(-4.0, -1.0, -2.0);607;-0.00047883622442496
1;1;(-3.0, -4.0, -2.0);607;-0.00047883622442496
1;1;(-3.0, -1.0, 1.0);607;-0.00047883622442496
1;1;(-3.0, 1.0, -1.0);607;-0.00047883622442496
1;1;(-2.0, -4.0, -3.0);607;-0.00047883622442496
1;1;(-2.0, -3.0, -4.0);607;-0.00047883622442496
1;1;(-2.0, -1.0, -4.0);607;-0.00047883622442496
1;1;(-2.0, 2.0, -1.0);607;-0.00047883622442496
1;1;(-2.0, 2.0, 1.0);607;-0.00047883622442496
1;1;(-1.0, -4.0, -2.0);607;-0.00047883622442496
1;1;(-1.0, -3.0, 1.0);607;-0.00047883622442496
1;1;(-1.0, -2.0, -4.0);607;-0.00047883622442496
1;1;(-1.0, 1.0, -3.0);607;-0.0004788362244249596
1;1;(-1.0, 1.0, 3.0);607;-0.00047883622442496
1;1;(-1.0, 3.0, 1.0);607;-0.00047883622442496
1;1;(1.0, -3.0, -1.0);607;-0.00047883622442496
1;1;(1.0, -1.0, -3.0);607;-0.00047883622442496
1;1;(1.0, -1.0, 3.0);607;-0.00047883622442496
1;1;(1.0, 2.0, 4.0);607;-0.00047883622442496
1;1;(1.0, 3.0, -1.0);607;-0.00047883622442496
1;1;(1.0, 4.0, 2.0);607;-0.00047883622442496
1;1;(2.0, -2.0, -1.0);607;-0.00047883622442496
1;1;(2.0, -2.0, 1.0);607;-0.00047883622442496
1;1;(2.0, 1.0, 4.0);607;-0.00047883622442496
1;1;(2.0, 3.0, 4.0);607;-0.00047883622442496
1;1;(2.0, 4.0, 3.0);607;-0.00047883622442496
1;1;(3.0, -1.0, 1.0);607;-0.00047883622442496
1;1;(3.0, 1.0, -1.0);607;-0.00047883622442496
1;1;(3.0, 4.0, 2.0);607;-0.00047883622442496
1;1;(4.0, 1.0, 2.0);607;-0.00047883622442496
1;1;(4.0, 2.0, 3.0);607;-0.00047883622442496
1;1;(-4.0, -1.0, -1.0);603;0.0005531834589678198
1;1;(-3.0, -4.0, -3.0);603;0.0005531834589678198
1;1;(-3.0, -3.0, -4.0);603;0.0005531834589678198
1;1;(-3.0, -3.0, 0.0);611;-0.002150512972446941
1;1;(-3.0, 0.0, -3.0);611;-0.00215051297244694
1;1;(-3.0, 0.0, 1.0);603;0.0005531834589678198
1;1;(-3.0, 1.0, 0.0);603;0.0005531834589678198
1;1;(-1.0, -4.0, -1.0);603;0.0005531834589678198
1;1;(0.0, -3.0, -3.0);611;-0.002150512972446941
1;1;(0.0, -3.0, 1.0);603;0.0005531834589678198
1;1;(0.0, 3.0, -1.0);603;0.0005531834589678198
1;1;(0.0, 3.0, 3.0);611;-0.002150512972446941
1;1;(1.0, 4.0, 1.0);603;0.0005531834589678198
1;1;(3.0, -1.0, 0.0);603;0.0005531834589678198
1;1;(3.0, 0.0, -1.0);603;0.0005531834589678198
1;1;(3.0, 0.0, 3.0);611;-0.0021505129724469422
1;1;(3.0, 3.0, 0.0);611;-0.002150512972446941
1;1;(3.0, 3.0, 4.0);603;0.0005531834589678198
1;1;(3.0, 4.0, 3.0);603;0.0005531834589678198
1;1;(4.0, 1.0, 1.0);603;0.0005531834589678198
1;1;(-4.0, -3.0, -3.0);603;0.0005531834589678198
1;1;(-1.0, -1.0, -4.0);603;0.0005531834589678198
1;1;(-1.0, 0.0, 3.0);603;0.0005531834589678198
1;1;(-1.0, 3.0, 0.0);603;0.0005531834589678198
1;1;(0.0, -1.0, 3.0);603;0.0005531834589678198
1;1;(0.0, 1.0, -3.0);603;0.0005531834589678198
1;1;(1.0, -3.0, 0.0);603;0.0005531834589678198
1;1;(1.0, 0.0, -3.0);603;0.0005531834589678198
1;1;(1.0, 1.0, 4.0);603;0.0005531834589678198
1;1;(4.0, 3.0, 3.0);603;0.0005531834589678198
1;1;(-4.0, -3.0, -1.0);579;0.00020715541156822077
1;1;(-4.0, -1.0, -3.0);579;0.00020715541156822066
1;1;(-3.0, -4.0, -1.0);579;0.00020715541156822077
1;1;(-3.0, -2.0, 1.0);579;0.00020715541156822077
1;1;(-3.0, -1.0, -4.0);579;0.00020715541156822066
1;1;(-3.0, 1.0, -2.0);579;0.00020715541156822066
1;1;(-2.0, 1.0, -3.0);579;0.00020715541156822066
1;1;(-1.0, -4.0, -3.0);579;0.00020715541156822066
1;1;(-1.0, -3.0, -4.0);579;0.00020715541156822066
1;1;(-1.0, 2.0, 3.0);579;0.00020715541156822066
1;1;(-1.0, 3.0, 2.0);579;0.00020715541156822066
1;1;(1.0, -3.0, -2.0);579;0.00020715541156822044
1;1;(1.0, -2.0, -3.0);579;0.00020715541156822044
1;1;(1.0, 3.0, 4.0);579;0.00020715541156822044
1;1;(1.0, 4.0, 3.0);579;0.00020715541156822044
1;1;(2.0, -1.0, 3.0);579;0.00020715541156822087
1;1;(3.0, -1.0, 2.0);579;0.00020715541156822066
1;1;(3.0, 1.0, 4.0);579;0.00020715541156822066
1;1;(3.0, 2.0, -1.0);579;0.00020715541156822055
1;1;(3.0, 4.0, 1.0);579;0.00020715541156822055
1;1;(4.0, 1.0, 3.0);579;0.00020715541156822066
1;1;(4.0, 3.0, 1.0);579;0.00020715541156822055
1;1;(-2.0, -3.0, 1.0);579;0.00020715541156822077
1;1;(2.0, 3.0, -1.0);579;0.00020715541156822087
1;1;(-4.0, -4.0, -3.0);561;-0.0022182739610055314
1;1;(-4.0, -3.0, -4.0);561;-0.0022182739610055314
1;1;(-4.0, -1.0, 0.0);561;-0.0022182739610055314
1;1;(-4.0, 0.0, -1.0);561;-0.0022182739610055314
1;1;(-3.0, -4.0, -4.0);561;-0.0022182739610055314
1;1;(-3.0, 1.0, 1.0);561;-0.0022182739610055314
1;1;(-1.0, -4.0, 0.0);561;-0.0022182739610055314
1;1;(-1.0, -1.0, 3.0);561;-0.0022182739610055314
1;1;(-1.0, 0.0, -4.0);561;-0.0022182739610055284
1;1;(-1.0, 3.0, -1.0);561;-0.0022182739610055314
1;1;(0.0, -4.0, -1.0);561;-0.0022182739610055314
1;1;(0.0, -1.0, -4.0);561;-0.0022182739610055314
1;1;(0.0, 1.0, 4.0);561;-0.0022182739610055314
1;1;(0.0, 4.0, 1.0);561;-0.0022182739610055314
1;1;(1.0, -3.0, 1.0);561;-0.0022182739610055314
1;1;(1.0, 0.0, 4.0);561;-0.0022182739610055314
1;1;(1.0, 1.0, -3.0);561;-0.0022182739610055314
1;1;(1.0, 4.0, 0.0);561;-0.0022182739610055314
1;1;(3.0, -1.0, -1.0);561;-0.0022182739610055314
1;1;(3.0, 4.0, 4.0);561;-0.0022182739610055314
1;1;(4.0, 0.0, 1.0);561;-0.0022182739610055314
1;1;(4.0, 1.0, 0.0);561;-0.0022182739610055314
1;1;(4.0, 3.0, 4.0);561;-0.0022182739610055314
1;1;(4.0, 4.0, 3.0);561;-0.0022182739610055314
1;1;(-4.0, -4.0, -2.0);560;-0.00011522974085928111
1;1;(-4.0, -2.0, -4.0);560;-0.00011522974085928111
1;1;(-4.0, -2.0, 0.0);560;-0.00011522974085928111
1;1;(-4.0, 0.0, -2.0);560;-0.00011522974085928111
1;1;(-2.0, -4.0, -4.0);560;-0.00011522974085928111
1;1;(-2.0, -4.0, 0.0);560;-0.00011522974085928111
1;1;(-2.0, -2.0, 2.0);560;-0.00011522974085928111
1;1;(-2.0, 0.0, -4.0);560;-0.00011522974085928111
1;1;(-2.0, 2.0, -2.0);560;-0.00011522974085928111
1;1;(-2.0, 2.0, 2.0);560;-0.00011522974085928111
1;1;(0.0, -4.0, -2.0);560;-0.00011522974085928111
1;1;(0.0, -2.0, -4.0);560;-0.00011522974085928105
1;1;(0.0, 2.0, 4.0);560;-0.00011522974085928105
1;1;(0.0, 4.0, 2.0);560;-0.00011522974085928105
1;1;(2.0, -2.0, -2.0);560;-0.00011522974085928111
1;1;(2.0, -2.0, 2.0);560;-0.00011522974085928111
1;1;(2.0, 0.0, 4.0);560;-0.00011522974085928111
1;1;(2.0, 2.0, -2.0);560;-0.00011522974085928111
1;1;(2.0, 4.0, 0.0);560;-0.00011522974085928111
1;1;(2.0, 4.0, 4.0);560;-0.00011522974085928111
1;1;(4.0, 0.0, 2.0);560;-0.00011522974085928124
1;1;(4.0, 2.0, 0.0);560;-0.00011522974085928117
1;1;(4.0, 2.0, 4.0);560;-0.00011522974085928117
1;1;(4.0, 4.0, 2.0);560;-0.00011522974085928111
1;1;(-4.0, -4.0, -4.0);540;-0.000221083300627914
1;1;(-4.0, 0.0, 0.0);540;-0.000221083300627914
1;1;(0.0, -4.0, 0.0);540;-0.000221083300627914
1;1;(0.0, 0.0, -4.0);540;-0.000221083300627914
1;1;(0.0, 0.0, 4.0);540;-0.000221083300627914
1;1;(0.0, 4.0, 0.0);540;-0.000221083300627914
1;1;(4.0, 0.0, 0.0);540;-0.00022108330062791477
1;1;(4.0, 4.0, 4.0);540;-0.000221083300627914
1;1;(-4.0, -4.0, -1.0);525;-0.0008027599158574406
1;1;(-4.0, -3.0, 0.0);525;-0.0008027599158574406
1;1;(-3.0, -4.0, 0.0);525;-0.0008027599158574406
1;1;(-3.0, -3.0, -5.0);521;-0.0010196893268886024
1;1;(-3.0, -3.0, 1.0);525;-0.0008027599158574406
1;1;(-3.0, 0.0, 2.0);521;-0.0010196893268886024
1;1;(-3.0, 2.0, 0.0);521;-0.0010196893268886024
1;1;(-2.0, -5.0, -2.0);521;-0.0010196893268886024
1;1;(0.0, -3.0, 2.0);521;-0.0010196893268886024
1;1;(0.0, 3.0, -2.0);521;-0.0010196893268886024
1;1;(2.0, 5.0, 2.0);521;-0.0010196893268886024
1;1;(3.0, -2.0, 0.0);521;-0.0010196893268886024
1;1;(3.0, 0.0, -2.0);521;-0.0010196893268886024
1;1;(3.0, 3.0, -1.0);525;-0.0008027599158574406
1;1;(3.0, 3.0, 5.0);521;-0.0010196893268886024
1;1;(3.0, 4.0, 0.0);525;-0.0008027599158574406
1;1;(4.0, 3.0, 0.0);525;-0.0008027599158574406
1;1;(4.0, 4.0, 1.0);525;-0.0008027599158574406
1;1;(-5.0, -3.0, -3.0);521;-0.0010196893268886024
1;1;(-5.0, -2.0, -2.0);521;-0.0010196893268886024
1;1;(-4.0, -1.0, -4.0);525;-0.0008027599158574406
1;1;(-4.0, 0.0, -3.0);525;-0.0008027599158574406
1;1;(-3.0, -5.0, -3.0);521;-0.0010196893268886024
1;1;(-3.0, 0.0, -4.0);525;-0.0008027599158574406
1;1;(-3.0, 1.0, -3.0);525;-0.0008027599158574406
1;1;(-2.0, -2.0, -5.0);521;-0.0010196893268886024
1;1;(-2.0, 0.0, 3.0);521;-0.0010196893268886024
1;1;(-2.0, 3.0, 0.0);521;-0.0010196893268886024
1;1;(-1.0, -4.0, -4.0);525;-0.0008027599158574406
1;1;(-1.0, 3.0, 3.0);525;-0.0008027599158574406
1;1;(0.0, -4.0, -3.0);525;-0.0008027599158574406
1;1;(0.0, -3.0, -4.0);525;-0.0008027599158574406
1;1;(0.0, -2.0, 3.0);521;-0.0010196893268886024
1;1;(0.0, 2.0, -3.0);521;-0.0010196893268886024
1;1;(0.0, 3.0, 4.0);525;-0.0008027599158574406
1;1;(0.0, 4.0, 3.0);525;-0.0008027599158574406
1;1;(1.0, -3.0, -3.0);525;-0.0008027599158574406
1;1;(1.0, 4.0, 4.0);525;-0.0008027599158574406
1;1;(2.0, -3.0, 0.0);521;-0.0010196893268886024
1;1;(2.0, 0.0, -3.0);521;-0.0010196893268886024
1;1;(2.0, 2.0, 5.0);521;-0.0010196893268886024
1;1;(3.0, -1.0, 3.0);525;-0.0008027599158574406
1;1;(3.0, 0.0, 4.0);525;-0.0008027599158574406
1;1;(3.0, 5.0, 3.0);521;-0.0010196893268886024
1;1;(4.0, 0.0, 3.0);525;-0.0008027599158574406
1;1;(4.0, 1.0, 4.0);525;-0.0008027599158574406
1;1;(5.0, 2.0, 2.0);521;-0.0010196893268886024
1;1;(5.0, 3.0, 3.0);521;-0.0010196893268886024
1;1;(-5.0, -3.0, -2.0);515;-0.0002781891722283027
1;1;(-3.0, -5.0, -2.0);515;-0.0002781891722283027
1;1;(-3.0, -2.0, -5.0);515;-0.0002781891722283027
1;1;(-3.0, -1.0, 2.0);515;-0.0002781891722283027
1;1;(-3.0, 2.0, -1.0);515;-0.0002781891722283027
1;1;(-2.0, -5.0, -3.0);515;-0.0002781891722283027
1;1;(-2.0, -3.0, -5.0);515;-0.0002781891722283027
1;1;(-2.0, 1.0, 3.0);515;-0.0002781891722283027
1;1;(-2.0, 3.0, 1.0);515;-0.0002781891722283027
1;1;(-1.0, -3.0, 2.0);515;-0.0002781891722283027
1;1;(-1.0, 2.0, -3.0);515;-0.0002781891722283027
1;1;(1.0, -2.0, 3.0);515;-0.0002781891722283027
1;1;(1.0, 3.0, -2.0);515;-0.0002781891722283027
1;1;(2.0, -3.0, -1.0);515;-0.0002781891722283027
1;1;(2.0, -1.0, -3.0);515;-0.0002781891722283027
1;1;(2.0, 3.0, 5.0);515;-0.0002781891722283027
1;1;(2.0, 5.0, 3.0);515;-0.0002781891722283027
1;1;(3.0, -2.0, 1.0);515;-0.0002781891722283027
1;1;(3.0, 1.0, -2.0);515;-0.0002781891722283027
1;1;(3.0, 2.0, 5.0);515;-0.0002781891722283027
1;1;(3.0, 5.0, 2.0);515;-0.0002781891722283027
1;1;(5.0, 3.0, 2.0);515;-0.0002781891722283027
1;1;(-5.0, -2.0, -3.0);515;-0.0002781891722283027
1;1;(5.0, 2.0, 3.0);515;-0.0002781891722283027
1;1;(-5.0, -2.0, -1.0);495;-0.0001773298639594595
1;1;(-5.0, -1.0, -2.0);495;-0.0001773298639594595
1;1;(-4.0, -3.0, -5.0);495;-0.0001773298639594595
1;1;(-3.0, 1.0, 2.0);495;-0.0001773298639594595
1;1;(-3.0, 2.0, 1.0);495;-0.0001773298639594595
1;1;(-2.0, -5.0, -1.0);495;-0.0001773298639594595
1;1;(-2.0, -1.0, -5.0);495;-0.0001773298639594595
1;1;(-2.0, -1.0, 3.0);495;-0.0001773298639594595
1;1;(-1.0, -5.0, -2.0);495;-0.0001773298639594595
1;1;(-1.0, -2.0, -5.0);495;-0.0001773298639594595
1;1;(-1.0, -2.0, 3.0);495;-0.0001773298639594595
1;1;(-1.0, 1.0, -4.0);495;-0.0001773298639594595
1;1;(-1.0, 1.0, 4.0);495;-0.0001773298639594595
1;1;(-1.0, 3.0, -2.0);495;-0.0001773298639594595
1;1;(1.0, -3.0, 2.0);495;-0.0001773298639594595
1;1;(1.0, -1.0, -4.0);495;-0.0001773298639594595
1;1;(1.0, -1.0, 4.0);495;-0.0001773298639594595
1;1;(1.0, 2.0, -3.0);495;-0.0001773298639594595
1;1;(1.0, 2.0, 5.0);495;-0.0001773298639594595
1;1;(1.0, 5.0, 2.0);495;-0.0001773298639594595
1;1;(2.0, 1.0, -3.0);495;-0.0001773298639594595
1;1;(2.0, 1.0, 5.0);495;-0.0001773298639594595
1;1;(2.0, 5.0, 1.0);495;-0.0001773298639594595
1;1;(3.0, -2.0, -1.0);495;-0.0001773298639594595
1;1;(3.0, -1.0, -2.0);495;-0.0001773298639594595
1;1;(4.0, 3.0, 5.0);495;-0.0001773298639594595
1;1;(5.0, 1.0, 2.0);495;-0.0001773298639594595
