j-coordinate,Xzz
"(-3.0, 1.0, -1.0)",-1.7203817298265254e-05
"(-3.0, 1.0, 1.0)",-1.7206316790394407e-05
"(-1.0, -3.0, -1.0)",-1.7206316790394407e-05
"(-1.0, -3.0, 1.0)",-1.720881646483186e-05
"(-1.0, 3.0, -1.0)",-1.7201317988381415e-05
"(-1.0, 3.0, 1.0)",-1.7203817298265257e-05
"(1.0, -3.0, -1.0)",-1.720381729826526e-05
"(1.0, -3.0, 1.0)",-1.7206316790394418e-05
"(1.0, 3.0, -1.0)",-1.7198818860679933e-05
"(1.0, 3.0, 1.0)",-1.7201317988381425e-05
"(3.0, -1.0, -1.0)",-1.7201317988381422e-05
"(3.0, -1.0, 1.0)",-1.7203817298265264e-05
"(3.0, 1.0, -1.0)",-1.7198818860679933e-05
"(3.0, 1.0, 1.0)",-1.720131798838143e-05
"(-1.0, -1.0, -3.0)",-1.7203817298265254e-05
"(-1.0, -1.0, 3.0)",-1.720881646483186e-05
"(-1.0, 1.0, -3.0)",-1.7201317988381415e-05
"(-1.0, 1.0, 3.0)",-1.7206316790394414e-05
"(1.0, -1.0, -3.0)",-1.7201317988381422e-05
"(1.0, -1.0, 3.0)",-1.7206316790394418e-05
"(1.0, 1.0, -3.0)",-1.7198818860679933e-05
"(1.0, 1.0, 3.0)",-1.720381729826526e-05
"(-2.0, -2.0, -2.0)",2.1700280362469953e-05
"(-2.0, -2.0, 2.0)",2.1702577851260175e-05
"(-2.0, 2.0, -2.0)",2.1697983665297835e-05
"(-2.0, 2.0, 2.0)",2.1700280362469953e-05
"(2.0, -2.0, -2.0)",2.1697983665297835e-05
"(2.0, -2.0, 2.0)",2.1700280362469957e-05
"(2.0, 2.0, -2.0)",2.1695687759475274e-05
"(2.0, 2.0, 2.0)",2.169798366529784e-05
"(-4.5, -1.5, -1.5)",-1.4984634532979074e-06
"(-4.5, -1.5, -0.5)",-1.4868174771827244e-06
"(-4.5, -0.5, -1.5)",-1.4868174771827244e-06
"(-4.5, -0.5, -0.5)",-1.483569664132732e-06
"(-1.5, -4.5, -1.5)",-1.4984634532979074e-06
"(-1.5, -4.5, -0.5)",-1.4868174771827244e-06
