i   j        dx     dy     dz         Jij            χ⁰↑            χ⁰↓            Xzz
1   1    -2.000 -2.000  3.000    0.000000  -9.825390E-06  -9.825390E-06  -3.957220E-06
1   1    -2.000  1.000 -2.000    0.000000  -9.825390E-06  -9.825390E-06  -3.957220E-06
1   1    -2.000  1.000  3.000    0.000000  -9.825390E-06  -9.825390E-06  -3.957220E-06
1   1    -2.000  3.000 -2.000    0.000000  -9.825390E-06  -9.825390E-06  -3.957220E-06
1   1    -2.000  3.000  1.000    0.000000  -9.825390E-06  -9.825390E-06  -3.957220E-06
1   1    -1.000 -3.000  2.000    0.000000  -9.825390E-06  -9.825390E-06  -3.957220E-06
1   1    -1.000  2.000 -3.000    0.000000  -9.825390E-06  -9.825390E-06  -3.957220E-06
1   1    -1.000  2.000  2.000    0.000000  -9.825390E-06  -9.825390E-06  -3.957220E-06
1   1     0.000 -3.000  0.000    0.000000  -1.463200E-05  -1.463200E-05  -5.887112E-06
1   1     0.000 -3.000  3.000    0.000000  -1.463200E-05  -1.463200E-05  -5.887112E-06
1   1     0.000  0.000 -3.000    0.000000  -1.463200E-05  -1.463200E-05  -5.887112E-06
1   1     0.000  0.000  3.000    0.000000  -1.463200E-05  -1.463200E-05  -5.887112E-06
1   1     0.000  3.000 -3.000    0.000000  -1.463200E-05  -1.463200E-05  -5.887112E-06
1   1     0.000  3.000  0.000    0.000000  -1.463200E-05  -1.463200E-05  -5.887112E-06
1   1     1.000 -2.000 -2.000    0.000000  -9.825390E-06  -9.825390E-06  -3.957220E-06
1   1     1.000 -2.000  3.000    0.000000  -9.825390E-06  -9.825390E-06  -3.957220E-06
1   1     1.000  3.000 -2.000    0.000000  -9.825390E-06  -9.825390E-06  -3.957220E-06
1   1     2.000 -3.000 -1.000    0.000000  -9.825390E-06  -9.825390E-06  -3.957220E-06
1   1     2.000 -3.000  2.000    0.000000  -9.825390E-06  -9.825390E-06  -3.957220E-06
1   1     2.000 -1.000 -3.000    0.000000  -9.825390E-06  -9.825390E-06  -3.957220E-06
1   1     2.000 -1.000  2.000    0.000000  -9.825390E-06  -9.825390E-06  -3.957220E-06
1   1     2.000  2.000 -3.000    0.000000  -9.825390E-06  -9.825390E-06  -3.957220E-06
1   1     2.000  2.000 -1.000    0.000000  -9.825390E-06  -9.825390E-06  -3.957220E-06
1   1     3.000 -3.000  0.000    0.000000  -1.463200E-05  -1.463200E-05  -5.887112E-06
1   1     3.000 -2.000 -2.000    0.000000  -9.825390E-06  -9.825390E-06  -3.957220E-06
1   1     3.000 -2.000  1.000    0.000000  -9.825390E-06  -9.825390E-06  -3.957220E-06
1   1     3.000  0.000 -3.000    0.000000  -1.463200E-05  -1.463200E-05  -5.887112E-06
1   1     3.000  0.000  0.000    0.000000  -1.463200E-05  -1.463200E-05  -5.887112E-06
1   1     3.000  1.000 -2.000    0.000000  -9.825390E-06  -9.825390E-06  -3.957220E-06
1   1    -3.000 -1.000  1.000    0.000000  -7.012020E-06  -7.012020E-06  -2.822606E-06
1   1    -3.000  1.000  3.000    0.000000  -7.012020E-06  -7.012020E-06  -2.822606E-06
1   1    -3.000  3.000  1.000    0.000000  -7.012020E-06  -7.012020E-06  -2.822606E-06
1   1    -1.000 -3.000  3.000    0.000000  -7.012020E-06  -7.012020E-06  -2.822606E-06
1   1    -1.000  1.000  3.000    0.000000  -7.012020E-06  -7.012020E-06  -2.822606E-06
1   1    -1.000  3.000  1.000    0.000000  -7.012020E-06  -7.012020E-06  -2.822606E-06
1   1     1.000 -3.000 -1.000    0.000000  -7.012020E-06  -7.012020E-06  -2.822606E-06
1   1     1.000 -1.000 -3.000    0.000000  -7.012020E-06  -7.012020E-06  -2.822606E-06
1   1     1.000  3.000 -3.000    0.000000  -7.012020E-06  -7.012020E-06  -2.822606E-06
1   1     3.000 -3.000 -1.000    0.000000  -7.012020E-06  -7.012020E-06  -2.822606E-06
1   1     3.000 -1.000 -3.000    0.000000  -7.012020E-06  -7.012020E-06  -2.822606E-06
1   1     3.000  1.000 -1.000    0.000000  -7.012020E-06  -7.012020E-06  -2.822606E-06
1   1    -3.000 -1.000  3.000    0.000000  -7.012020E-06  -7.012020E-06  -2.822606E-06
1   1    -3.000  1.000 -1.000    0.000000  -7.012020E-06  -7.012020E-06  -2.822606E-06
1   1    -3.000  3.000 -1.000    0.000000  -7.012020E-06  -7.012020E-06  -2.822606E-06
1   1    -1.000 -3.000  1.000    0.000000  -7.012020E-06  -7.012020E-06  -2.822606E-06
1   1    -1.000  1.000 -3.000    0.000000  -7.012020E-06  -7.012020E-06  -2.822606E-06
1   1    -1.000  3.000 -3.000    0.000000  -7.012020E-06  -7.012020E-06  -2.822606E-06
1   1     1.000 -3.000  3.000    0.000000  -7.012020E-06  -7.012020E-06  -2.822606E-06
1   1     1.000 -1.000  3.000    0.000000  -7.012020E-06  -7.012020E-06  -2.822606E-06
1   1     1.000  3.000 -1.000    0.000000  -7.012020E-06  -7.012020E-06  -2.822606E-06
1   1     3.000 -3.000  1.000    0.000000  -7.012020E-06  -7.012020E-06  -2.822606E-06
1   1     3.000 -1.000  1.000    0.000000  -7.012020E-06  -7.012020E-06  -2.822606E-06
1   1     3.000  1.000 -3.000    0.000000  -7.012020E-06  -7.012020E-06  -2.822606E-06
1   1    -4.000  1.000  1.000    0.000000  -3.487550E-05  -3.487550E-05  -1.406249E-05
1   1    -4.000  1.000  2.000    0.000000  -3.487550E-05  -3.487550E-05  -1.406249E-05
1   1    -4.000  2.000  1.000    0.000000  -3.487550E-05  -3.487550E-05  -1.406249E-05
1   1    -2.000 -1.000 -1.000    0.000000  -3.487550E-05  -3.487550E-05  -1.406249E-05
1   1    -2.000 -1.000  4.000    0.000000  -3.487550E-05  -3.487550E-05  -1.406249E-05
1   1    -2.000  4.000 -1.000    0.000000  -3.487550E-05  -3.487550E-05  -1.406249E-05
1   1    -1.000 -2.000 -1.000    0.000000  -3.487550E-05  -3.487550E-05  -1.406249E-05
1   1    -1.000 -2.000  4.000    0.000000  -3.487550E-05  -3.487550E-05  -1.406249E-05
1   1    -1.000 -1.000 -2.000    0.000000  -3.487550E-05  -3.487550E-05  -1.406249E-05
1   1    -1.000 -1.000  4.000    0.000000  -3.487550E-05  -3.487550E-05  -1.406249E-05
1   1    -1.000  4.000 -2.000    0.000000  -3.487550E-05  -3.487550E-05  -1.406249E-05
1   1    -1.000  4.000 -1.000    0.000000  -3.487550E-05  -3.487550E-05  -1.406249E-05
1   1     1.000 -4.000  1.000    0.000000  -3.487550E-05  -3.487550E-05  -1.406249E-05
1   1     1.000 -4.000  2.000    0.000000  -3.487550E-05  -3.487550E-05  -1.406249E-05
1   1     1.000  1.000 -4.000    0.000000  -3.487550E-05  -3.487550E-05  -1.406249E-05
1   1     1.000  1.000  2.000    0.000000  -3.487550E-05  -3.487550E-05  -1.406249E-05
1   1     1.000  2.000 -4.000    0.000000  -3.487550E-05  -3.487550E-05  -1.406249E-05
1   1     1.000  2.000  1.000    0.000000  -3.487550E-05  -3.487550E-05  -1.406249E-05
1   1     2.000 -4.000  1.000    0.000000  -3.487550E-05  -3.487550E-05  -1.406249E-05
1   1     2.000  1.000 -4.000    0.000000  -3.487550E-05  -3.487550E-05  -1.406249E-05
1   1     2.000  1.000  1.000    0.000000  -3.487550E-05  -3.487550E-05  -1.406249E-05
1   1     4.000 -2.000 -1.000    0.000000  -3.487550E-05  -3.487550E-05  -1.406249E-05
1   1     4.000 -1.000 -2.000    0.000000  -3.487550E-05  -3.487550E-05  -1.406249E-05
1   1     4.000 -1.000 -1.000    0.000000  -3.487550E-05  -3.487550E-05  -1.406249E-05
1   1    -4.000  0.000  2.000    0.000000   9.729830E-05   9.729830E-05   3.920403E-05
1   1    -4.000  2.000  0.000    0.000000   9.729830E-05   9.729830E-05   3.920403E-05
1   1    -4.000  2.000  2.000    0.000000   9.729830E-05   9.729830E-05   3.920403E-05
1   1    -2.000 -2.000  0.000    0.000000   9.729830E-05   9.729830E-05   3.920403E-05
1   1    -2.000 -2.000  4.000    0.000000   9.729830E-05   9.729830E-05   3.920403E-05
1   1    -2.000  0.000 -2.000    0.000000   9.729830E-05   9.729830E-05   3.920403E-05
1   1    -2.000  0.000  4.000    0.000000   9.729830E-05   9.729830E-05   3.920403E-05
1   1    -2.000  4.000 -2.000    0.000000   9.729830E-05   9.729830E-05   3.920403E-05
1   1    -2.000  4.000  0.000    0.000000   9.729830E-05   9.729830E-05   3.920403E-05
1   1     0.000 -4.000  2.000    0.000000   9.729830E-05   9.729830E-05   3.920403E-05
1   1     0.000 -2.000 -2.000    0.000000   9.729830E-05   9.729830E-05   3.920403E-05
1   1     0.000 -2.000  4.000    0.000000   9.729830E-05   9.729830E-05   3.920403E-05
1   1     0.000  2.000 -4.000    0.000000   9.729830E-05   9.729830E-05   3.920403E-05
1   1     0.000  2.000  2.000    0.000000   9.729830E-05   9.729830E-05   3.920403E-05
1   1     0.000  4.000 -2.000    0.000000   9.729830E-05   9.729830E-05   3.920403E-05
1   1     2.000 -4.000  0.000    0.000000   9.729830E-05   9.729830E-05   3.920403E-05
1   1     2.000 -4.000  2.000    0.000000   9.729830E-05   9.729830E-05   3.920403E-05
1   1     2.000  0.000 -4.000    0.000000   9.729830E-05   9.729830E-05   3.920403E-05
1   1     2.000  0.000  2.000    0.000000   9.729830E-05   9.729830E-05   3.920403E-05
1   1     2.000  2.000 -4.000    0.000000   9.729830E-05   9.729830E-05   3.920403E-05
1   1     2.000  2.000  0.000    0.000000   9.729830E-05   9.729830E-05   3.920403E-05
1   1     4.000 -2.000 -2.000    0.000000   9.729830E-05   9.729830E-05   3.920403E-05
1   1     4.000 -2.000  0.000    0.000000   9.729830E-05   9.729830E-05   3.920403E-05
1   1     4.000  0.000 -2.000    0.000000   9.729830E-05   9.729830E-05   3.920403E-05
1   1    -4.000  0.000  1.000    0.000000   4.971630E-06   4.971630E-06   2.004195E-06
1   1    -4.000  0.000  3.000    0.000000   4.971630E-06   4.971630E-06   2.004195E-06
1   1    -4.000  1.000  0.000    0.000000   4.971630E-06   4.971630E-06   2.004195E-06
1   1    -4.000  1.000  3.000    0.000000   4.971630E-06   4.971630E-06   2.004195E-06
1   1    -4.000  3.000  0.000    0.000000   4.971630E-06   4.971630E-06   2.004195E-06
