i    j    dx   dy   dz   Jij         χ⁰↑             χ⁰↓
1    1   -3   -1    0         NaN             NaN   -0.234960E-04
1    1   -3    0   -1         NaN             NaN   -0.234960E-04
1    1   -2   -3   -3         NaN             NaN   -0.234960E-04
1    1   -2    1    1         NaN             NaN   -0.234960E-04
1    1   -1   -3    0         NaN             NaN   -0.234960E-04
1    1   -1   -1    2         NaN             NaN   -0.234960E-04
1    1   -1    0   -3         NaN             NaN   -0.234960E-04
1    1   -1    2   -1         NaN             NaN   -0.234960E-04
1    1    0   -3   -1         NaN             NaN   -0.234960E-04
1    1    0   -1   -3         NaN             NaN   -0.234960E-04
1    1    0    1    3         NaN             NaN   -0.234960E-04
1    1    0    3    1         NaN             NaN   -0.234960E-04
1    1    1   -2    1         NaN             NaN   -0.234960E-04
1    1    1    0    3         NaN             NaN   -0.234960E-04
1    1    1    1   -2         NaN             NaN   -0.234960E-04
1    1    1    3    0         NaN             NaN   -0.234960E-04
1    1    2   -1   -1         NaN             NaN   -0.234960E-04
1    1    2    3    3         NaN             NaN   -0.234960E-04
1    1    3    0    1         NaN             NaN   -0.234960E-04
1    1    3    1    0         NaN             NaN   -0.234960E-04
1    1    3    2    3         NaN             NaN   -0.234960E-04
1    1    3    3    2         NaN             NaN   -0.234960E-04
1    1   -3   -3   -3         NaN             NaN   -0.411726E-05
1    1   -3   -3   -1         NaN             NaN   -0.108512E-04
1    1   -3   -2    0         NaN             NaN   -0.108512E-04
1    1   -3   -1   -3         NaN             NaN   -0.108512E-04
1    1   -3    0   -2         NaN             NaN   -0.108512E-04
1    1   -3    0    0         NaN             NaN   -0.411726E-05
1    1   -2   -3    0         NaN             NaN   -0.108512E-04
1    1   -2   -2    1         NaN             NaN   -0.108512E-04
1    1   -2    0   -3         NaN             NaN   -0.108512E-04
1    1   -2    1   -2         NaN             NaN   -0.108512E-04
1    1   -1   -3   -3         NaN             NaN   -0.108512E-04
1    1   -1    2    2         NaN             NaN   -0.108512E-04
1    1    0   -3   -2         NaN             NaN   -0.108512E-04
1    1    0   -3    0         NaN             NaN   -0.411726E-05
1    1    0   -2   -3         NaN             NaN   -0.108512E-04
1    1    0    0   -3         NaN             NaN   -0.411726E-05
1    1    0    0    3         NaN             NaN   -0.411726E-05
1    1    0    2    3         NaN             NaN   -0.108512E-04
1    1    0    3    0         NaN             NaN   -0.411726E-05
1    1    0    3    2         NaN             NaN   -0.108512E-04
1    1    1   -2   -2         NaN             NaN   -0.108512E-04
1    1    1    3    3         NaN             NaN   -0.108512E-04
1    1    2   -1    2         NaN             NaN   -0.108512E-04
1    1    2    0    3         NaN             NaN   -0.108512E-04
1    1    2    2   -1         NaN             NaN   -0.108512E-04
1    1    2    3    0         NaN             NaN   -0.108512E-04
1    1    3    0    0         NaN             NaN   -0.411726E-05
1    1    3    0    2         NaN             NaN   -0.108512E-04
1    1    3    1    3         NaN             NaN   -0.108512E-04
1    1    3    2    0         NaN             NaN   -0.108512E-04
1    1    3    3    1         NaN             NaN   -0.108512E-04
1    1    3    3    3         NaN             NaN   -0.411726E-05
1    1   -4   -2   -2         NaN             NaN    0.142937E-04
1    1   -2   -4   -2         NaN             NaN    0.142937E-04
1    1   -2   -2   -4         NaN             NaN    0.142937E-04
1    1   -2    0    2         NaN             NaN    0.142937E-04
1    1   -2    2    0         NaN             NaN    0.142937E-04
1    1    0   -2    2         NaN             NaN    0.142937E-04
1    1    0    2   -2         NaN             NaN    0.142937E-04
