i    j    dx   dy   dz   Jij         χ⁰↑             χ⁰↓
1    1   -1   -3   -2    0.008605    0.802533E-03    0.144763E-04
1    1   -1   -2   -3    0.008605    0.802533E-03    0.144763E-04
1    1   -1   -2    1    0.008605    0.802533E-03    0.144763E-04
1    1   -1    1   -2    0.008605    0.802533E-03    0.144763E-04
1    1   -1    1    2    0.008605    0.802533E-03    0.144763E-04
1    1   -1    2    1    0.008605    0.802533E-03    0.144763E-04
1    1    1   -2   -1    0.008605    0.802533E-03    0.144763E-04
1    1    1   -1   -2    0.008605    0.802533E-03    0.144763E-04
1    1    1   -1    2    0.008605    0.802533E-03    0.144763E-04
1    1    1    2   -1    0.008605    0.802533E-03    0.144763E-04
1    1    1    2    3    0.008605    0.802533E-03    0.144763E-04
1    1    1    3    2    0.008605    0.802533E-03    0.144763E-04
1    1    2   -1    1    0.008605    0.802533E-03    0.144763E-04
1    1    2    1   -1    0.008605    0.802533E-03    0.144763E-04
1    1    2    1    3    0.008605    0.802533E-03    0.144763E-04
1    1    2    3    1    0.008605    0.802533E-03    0.144763E-04
1    1    3    1    2    0.008605    0.802533E-03    0.144763E-04
1    1    3    2    1    0.008605    0.802533E-03    0.144763E-04
1    1   -3   -3   -2   -0.006859    0.114734E-02   -0.174146E-03
1    1   -3   -1    0   -0.006859    0.114734E-02   -0.174146E-03
1    1   -3    0   -1   -0.006859    0.114734E-02   -0.174146E-03
1    1   -2    1    1   -0.006859    0.114734E-02   -0.174146E-03
1    1   -1    2   -1   -0.006859    0.114734E-02   -0.174146E-03
1    1    0   -3   -1   -0.006859    0.114734E-02   -0.174146E-03
1    1    0    3    1   -0.006859    0.114734E-02   -0.174146E-03
1    1    1   -2    1   -0.006859    0.114734E-02   -0.174146E-03
1    1    2   -1   -1   -0.006859    0.114734E-02   -0.174146E-03
1    1    3    0    1   -0.006859    0.114734E-02   -0.174146E-03
1    1    3    1    0   -0.006859    0.114734E-02   -0.174146E-03
1    1    3    3    2   -0.006859    0.114734E-02   -0.174146E-03
1    1   -3   -2   -3   -0.006859    0.114734E-02   -0.174146E-03
1    1   -1   -3    0   -0.006859    0.114734E-02   -0.174146E-03
1    1   -1   -1    2   -0.006859    0.114734E-02   -0.174146E-03
1    1   -1    0   -3   -0.006859    0.114734E-02   -0.174146E-03
1    1    0   -1   -3   -0.006859    0.114734E-02   -0.174146E-03
1    1    0    1    3   -0.006859    0.114734E-02   -0.174146E-03
1    1    1    0    3   -0.006859    0.114734E-02   -0.174146E-03
1    1    1    1   -2   -0.006859    0.114734E-02   -0.174146E-03
1    1    1    3    0   -0.006859    0.114734E-02   -0.174146E-03
1    1    3    2    3   -0.006859    0.114734E-02   -0.174146E-03
1    1   -2   -3   -3   -0.006859    0.114734E-02   -0.174146E-03
1    1    2    3    3   -0.006859    0.114734E-02   -0.174146E-03
1    1   -3   -3   -1    0.023675   -0.768065E-03    0.399026E-03
1    1    3    3    1    0.023675   -0.768065E-03    0.399026E-03
1    1   -3   -3   -3    0.109641   -0.344025E-02    0.261743E-03
1    1   -3   -2    0    0.023675   -0.768065E-03    0.399026E-03
1    1   -3   -1   -3    0.023675   -0.768065E-03    0.399026E-03
1    1   -3    0   -2    0.023675   -0.768065E-03    0.399026E-03
1    1   -3    0    0    0.109641   -0.344025E-02    0.261743E-03
1    1   -2    1   -2    0.023675   -0.768065E-03    0.399026E-03
1    1   -1    2    2    0.023675   -0.768065E-03    0.399026E-03
1    1    0   -3   -2    0.023675   -0.768065E-03    0.399026E-03
1    1    0   -3    0    0.109641   -0.344025E-02    0.261743E-03
