i    j    dx   dy   dz   Jij         χ⁰↑             χ⁰↓
1    1    0    3   -1         NaN             NaN    0.943248E-04
1    1    1   -3    0         NaN             NaN    0.943248E-04
1    1    1   -3    2         NaN             NaN    0.943248E-04
1    1    1    0   -3         NaN             NaN    0.943248E-04
1    1    1    0    2         NaN             NaN    0.943248E-04
1    1    1    2   -3         NaN             NaN    0.943248E-04
1    1    1    2    0         NaN             NaN    0.943248E-04
1    1    2   -3    0         NaN             NaN    0.943248E-04
1    1    2   -3    1         NaN             NaN    0.943248E-04
1    1    2    0   -3         NaN             NaN    0.943248E-04
1    1    2    0    1         NaN             NaN    0.943248E-04
1    1    2    1   -3         NaN             NaN    0.943248E-04
1    1    2    1    0         NaN             NaN    0.943248E-04
1    1    3   -2   -1         NaN             NaN    0.943248E-04
1    1    3   -2    0         NaN             NaN    0.943248E-04
1    1    3   -1   -2         NaN             NaN    0.943248E-04
1    1    3   -1    0         NaN             NaN    0.943248E-04
1    1    3    0   -2         NaN             NaN    0.943248E-04
1    1    3    0   -1         NaN             NaN    0.943248E-04
1    1   -2   -2    2         NaN             NaN   -0.669346E-04
1    1   -2    2   -2         NaN             NaN   -0.669346E-04
1    1   -2    2    2         NaN             NaN   -0.669346E-04
1    1    2   -2   -2         NaN             NaN   -0.669346E-04
1    1    2   -2    2         NaN             NaN   -0.669346E-04
1    1    2    2   -2         NaN             NaN   -0.669346E-04
1    1   -3   -1    2         NaN             NaN   -0.982539E-05
1    1   -3    0    0         NaN             NaN   -0.146320E-04
1    1   -3    0    3         NaN             NaN   -0.146320E-04
1    1   -3    2   -1         NaN             NaN   -0.982539E-05
1    1   -3    2    2         NaN             NaN   -0.982539E-05
1    1   -3    3    0         NaN             NaN   -0.146320E-04
1    1   -2   -2    1         NaN             NaN   -0.982539E-05
1    1   -2   -2    3         NaN             NaN   -0.982539E-05
1    1   -2    1   -2         NaN             NaN   -0.982539E-05
1    1   -2    1    3         NaN             NaN   -0.982539E-05
1    1   -2    3   -2         NaN             NaN   -0.982539E-05
1    1   -2    3    1         NaN             NaN   -0.982539E-05
1    1   -1   -3    2         NaN             NaN   -0.982539E-05
1    1   -1    2   -3         NaN             NaN   -0.982539E-05
1    1   -1    2    2         NaN             NaN   -0.982539E-05
1    1    0   -3    0         NaN             NaN   -0.146320E-04
1    1    0   -3    3         NaN             NaN   -0.146320E-04
1    1    0    0   -3         NaN             NaN   -0.146320E-04
1    1    0    0    3         NaN             NaN   -0.146320E-04
1    1    0    3   -3         NaN             NaN   -0.146320E-04
1    1    0    3    0         NaN             NaN   -0.146320E-04
1    1    1   -2   -2         NaN             NaN   -0.982539E-05
1    1    1   -2    3         NaN             NaN   -0.982539E-05
1    1    1    3   -2         NaN             NaN   -0.982539E-05
1    1    2   -3   -1         NaN             NaN   -0.982539E-05
1    1    2   -3    2         NaN             NaN   -0.982539E-05
1    1    2   -1   -3         NaN             NaN   -0.982539E-05
1    1    2   -1    2         NaN             NaN   -0.982539E-05
1    1    2    2   -3         NaN             NaN   -0.982539E-05
1    1    2    2   -1         NaN             NaN   -0.982539E-05
1    1    3   -3    0         NaN             NaN   -0.146320E-04
1    1    3   -2   -2         NaN             NaN   -0.982539E-05
1    1    3   -2    1         NaN             NaN   -0.982539E-05
