j-coordinate,Xzz
"(-4.0, -6.0, -1.0)",0.00015456687633917204
"(-4.0, -5.0, -6.0)",-7.4451709783809495e-06
"(-4.0, -5.0, -5.0)",-0.00013866902888509653
"(-4.0, -5.0, -4.0)",0.00023268532470134792
"(-4.0, -5.0, -3.0)",0.0001252454488463747
"(-4.0, -5.0, -2.0)",0.000287717917015337
"(-4.0, -5.0, -1.0)",0.0002551340420346546
"(-4.0, -5.0, 0.0)",0.0019805450623610857
"(-4.0, -4.0, -7.0)",-2.7170111780781787e-05
"(-4.0, -4.0, -6.0)",4.6206358565899626e-05
"(-4.0, -4.0, -5.0)",0.00023268532470134787
"(-4.0, -4.0, -4.0)",0.0005005451148291224
"(-4.0, -4.0, -3.0)",9.611413472707109e-05
"(-4.0, -4.0, -2.0)",0.0022253829360922373
"(-4.0, -4.0, -1.0)",0.005539055397562328
"(-4.0, -4.0, 0.0)",0.001740449197063953
"(-4.0, -4.0, 1.0)",0.0021613185726821996
"(-4.0, -3.0, -7.0)",-2.5501578545537956e-05
"(-4.0, -3.0, -6.0)",3.882741376840572e-05
"(-4.0, -3.0, -5.0)",0.0001252454488463747
"(-4.0, -3.0, -4.0)",9.611413472707103e-05
"(-4.0, -3.0, -3.0)",0.0058749270682605615
"(-4.0, -3.0, -2.0)",0.0060590972963093055
"(-4.0, -3.0, -1.0)",0.006322525542831454
"(-4.0, -3.0, 0.0)",0.005924936515436553
"(-4.0, -3.0, 1.0)",0.005972636975445167
"(-4.0, -3.0, 2.0)",0.0022277148931940383
"(-4.0, -2.0, -6.0)",0.00023151826820839308
"(-4.0, -2.0, -5.0)",0.00028771791701533687
"(-4.0, -2.0, -4.0)",0.0022253829360922377
"(-4.0, -2.0, -3.0)",0.0060590972963093055
"(-4.0, -2.0, -2.0)",0.005837014280616777
"(-4.0, -2.0, -1.0)",0.00647538643406256
"(-4.0, -2.0, 0.0)",0.006618161170769875
"(-4.0, -2.0, 1.0)",0.00823343790437134
"(-4.0, -2.0, 2.0)",0.004414138938318205
"(-4.0, -1.0, -6.0)",0.00015456687633917202
"(-4.0, -1.0, -5.0)",0.0002551340420346547
