j-coordinate,Xzz
"(0.0, 3.0, 3.0)",-6.866510265407605e-06
"(1.0, -3.0, 0.0)",-8.929900467171507e-06
"(1.0, 0.0, -3.0)",-8.929900467171507e-06
"(1.0, 1.0, 4.0)",-8.927589745291084e-06
"(1.0, 4.0, 1.0)",-8.927589745291084e-06
"(3.0, -1.0, 0.0)",-8.929900467171507e-06
"(3.0, 0.0, -1.0)",-8.929900467171507e-06
"(3.0, 0.0, 3.0)",-6.866510265407605e-06
"(3.0, 3.0, 0.0)",-6.866510265407605e-06
"(3.0, 3.0, 4.0)",-8.926334635458438e-06
"(3.0, 4.0, 3.0)",-8.926334635458438e-06
"(4.0, 1.0, 1.0)",-8.927589745291084e-06
"(4.0, 3.0, 3.0)",-8.926334635458436e-06
"(-4.0, -3.0, -1.0)",1.8265568440392422e-05
"(-3.0, -4.0, -1.0)",1.8265568440392422e-05
"(3.0, 4.0, 1.0)",1.8265568440392425e-05
"(4.0, 3.0, 1.0)",1.8265568440392425e-05
"(-3.0, -1.0, -4.0)",1.8265568440392422e-05
"(-3.0, 1.0, -2.0)",1.826146331191932e-05
"(-2.0, 1.0, -3.0)",1.826146331191932e-05
"(-1.0, 2.0, 3.0)",1.826146331191932e-05
"(1.0, -2.0, -3.0)",1.826146331191932e-05
"(2.0, -1.0, 3.0)",1.826146331191932e-05
"(3.0, -1.0, 2.0)",1.826146331191932e-05
"(3.0, 1.0, 4.0)",1.8265568440392425e-05
"(-4.0, -1.0, -3.0)",1.8265568440392422e-05
"(-3.0, -2.0, 1.0)",1.826146331191932e-05
"(-2.0, -3.0, 1.0)",1.826146331191932e-05
"(-1.0, -4.0, -3.0)",1.8265568440392422e-05
"(-1.0, -3.0, -4.0)",1.8265568440392422e-05
"(-1.0, 3.0, 2.0)",1.826146331191932e-05
"(1.0, -3.0, -2.0)",1.826146331191932e-05
"(1.0, 3.0, 4.0)",1.8265568440392422e-05
"(1.0, 4.0, 3.0)",1.8265568440392422e-05
"(2.0, 3.0, -1.0)",1.826146331191932e-05
"(3.0, 2.0, -1.0)",1.826146331191932e-05
"(4.0, 1.0, 3.0)",1.8265568440392425e-05
"(-4.0, -4.0, -3.0)",1.8401103729702198e-05
"(-4.0, -3.0, -4.0)",1.8401103729702198e-05
"(-4.0, -1.0, 0.0)",1.8400789229330415e-05
"(-4.0, 0.0, -1.0)",1.8400789229330418e-05
"(-3.0, -4.0, -4.0)",1.8401103729702205e-05
"(-3.0, 1.0, 1.0)",1.8398203658331687e-05
"(-1.0, -4.0, 0.0)",1.8400789229330418e-05
"(-1.0, -1.0, 3.0)",1.839820365833169e-05
"(-1.0, 0.0, -4.0)",1.8400789229330418e-05
"(-1.0, 3.0, -1.0)",1.839820365833169e-05
"(0.0, -4.0, -1.0)",1.8400789229330418e-05
"(0.0, -1.0, -4.0)",1.8400789229330418e-05
"(0.0, 1.0, 4.0)",1.8400789229330418e-05
"(0.0, 4.0, 1.0)",1.8400789229330418e-05
"(1.0, -3.0, 1.0)",1.839820365833169e-05
"(1.0, 0.0, 4.0)",1.8400789229330418e-05
"(1.0, 1.0, -3.0)",1.839820365833169e-05
"(1.0, 4.0, 0.0)",1.8400789229330418e-05
"(3.0, -1.0, -1.0)",1.839820365833169e-05
"(3.0, 4.0, 4.0)",1.8401103729702205e-05
"(4.0, 0.0, 1.0)",1.8400789229330418e-05
"(4.0, 1.0, 0.0)",1.8400789229330418e-05
"(4.0, 3.0, 4.0)",1.8401103729702205e-05
"(4.0, 4.0, 3.0)",1.8401103729702205e-05
"(-4.0, -2.0, -4.0)",1.634819003290435e-05
"(-4.0, 0.0, -2.0)",1.6343761941406134e-05
"(-2.0, 0.0, -4.0)",1.6343761941406134e-05
"(-2.0, 2.0, -2.0)",1.6343225827190155e-05
"(2.0, -2.0, 2.0)",1.6343225827190155e-05
"(2.0, 0.0, 4.0)",1.6343761941406134e-05
"(4.0, 0.0, 2.0)",1.6343761941406134e-05
"(4.0, 2.0, 4.0)",1.6348190032904353e-05
"(-4.0, -4.0, -2.0)",1.634819003290435e-05
"(-4.0, -2.0, 0.0)",1.6343761941406134e-05
"(-2.0, -4.0, -4.0)",1.634819003290435e-05
"(-2.0, -4.0, 0.0)",1.6343761941406134e-05
"(-2.0, -2.0, 2.0)",1.6343225827190155e-05
"(-2.0, 2.0, 2.0)",1.6343225827190155e-05
"(0.0, -4.0, -2.0)",1.6343761941406134e-05
"(0.0, -2.0, -4.0)",1.6343761941406134e-05
"(0.0, 2.0, 4.0)",1.6343761941406134e-05
"(0.0, 4.0, 2.0)",1.6343761941406134e-05
"(2.0, -2.0, -2.0)",1.634322582719016e-05
"(2.0, 2.0, -2.0)",1.634322582719016e-05
"(2.0, 4.0, 0.0)",1.6343761941406134e-05
"(2.0, 4.0, 4.0)",1.634819003290435e-05
"(4.0, 2.0, 0.0)",1.6343761941406134e-05
